method,LOC,Cyclomatic,FanIn,FanOut
org.apache.avro.mapreduce.TestFsInput.testRead(),7,1,3,6
org.apache.avro.mapreduce.TestFsInput.testSeek(),10,1,2,8
org.apache.avro.mapreduce.TestFsInput.testTell(),6,1,2,6
org.apache.avro.TestNamespaceReflect.testStartServer(),8,2,3,9
org.apache.avro.TestNamespaceSpecific.testStartServer(),8,2,3,9
org.apache.avro.TestNamespaceSpecific.testEcho(),7,1,1,4
org.apache.avro.TestNamespaceSpecific.testError(),10,2,2,5
org.apache.avro.TestNamespaceSpecific.testStopServer(),4,1,2,2
org.apache.avro.specific.TestSpecificData.setUp(),7,1,2,7
org.apache.avro.specific.TestSpecificData.testClassTypes(),4,1,2,3
org.apache.avro.specific.TestSpecificData.testPrimitiveParam(),3,1,1,2
org.apache.avro.specific.TestSpecificData.testPrimitiveParamError(),3,1,1,1
org.apache.avro.specific.TestSpecificData.testPrimitiveWrapperParam(),3,1,1,2
org.apache.avro.specific.TestSpecificData.testPrimitiveWrapperParamError(),3,1,1,1
org.apache.avro.specific.TestSpecificData.testSpecificRecordBase(),7,1,0,4
org.apache.avro.specific.TestSpecificData.testExternalizeable(),13,1,0,11
org.apache.avro.specific.TestSpecificData.testNonStringable(),11,2,1,7
example.GenericMain.main(String[]),24,2,1,14
org.apache.avro.reflect.TestByteBuffer.before(),9,2,1,8
org.apache.avro.reflect.TestByteBuffer.test(),9,1,2,8
"org.apache.avro.reflect.TestByteBuffer.readOneXFromAvro(Schema, ByteArrayOutputStream)",11,1,3,10
"org.apache.avro.reflect.TestByteBuffer.writeOneXAsAvro(Schema, ByteArrayOutputStream)",24,1,5,14
org.apache.avro.reflect.TestByteBuffer.getmd5(File),15,1,3,8
org.apache.avro.reflect.TestByteBuffer.getmd5(ByteBuffer),6,1,3,7
org.apache.avro.mapreduce.TestAvroKeyInputFormat.testCreateRecordReader(),18,1,2,12
org.apache.avro.tool.TestJsonToFromBinaryFragmentTools.testBinaryToJson(),3,1,3,1
org.apache.avro.tool.TestJsonToFromBinaryFragmentTools.testJsonToBinary(),3,1,3,1
org.apache.avro.tool.TestJsonToFromBinaryFragmentTools.testMultiBinaryToJson(),3,1,3,1
org.apache.avro.tool.TestJsonToFromBinaryFragmentTools.testMultiJsonToBinary(),3,1,3,1
org.apache.avro.tool.TestJsonToFromBinaryFragmentTools.testBinaryToNoPrettyJson(),3,1,3,1
org.apache.avro.tool.TestJsonToFromBinaryFragmentTools.testMultiBinaryToNoPrettyJson(),3,1,3,1
org.apache.avro.tool.TestJsonToFromBinaryFragmentTools.testBinaryToJsonSchemaFile(),3,1,2,2
org.apache.avro.tool.TestJsonToFromBinaryFragmentTools.testJsonToBinarySchemaFile(),3,1,2,2
"org.apache.avro.tool.TestJsonToFromBinaryFragmentTools.binaryToJson(String, String, String...)",14,1,10,14
"org.apache.avro.tool.TestJsonToFromBinaryFragmentTools.jsonToBinary(String, String, String...)",13,1,7,12
org.apache.avro.tool.TestJsonToFromBinaryFragmentTools.schemaFile(),7,1,3,6
org.apache.avro.specific.TestSpecificBuilderTree.createPartialBuilder(),32,2,3,20
org.apache.avro.specific.TestSpecificBuilderTree.failOnIncompleteTree(),5,1,0,3
org.apache.avro.specific.TestSpecificBuilderTree.copyBuilder(),34,1,0,24
org.apache.avro.specific.TestSpecificBuilderTree.createBuilderFromInstance(),42,1,0,27
org.apache.avro.specific.TestSpecificBuilderTree.createLastOneTestsBuilder(),9,1,2,6
org.apache.avro.specific.TestSpecificBuilderTree.lastOneWins_Setter(),28,1,0,26
org.apache.avro.specific.TestSpecificBuilderTree.lastOneWins_Builder(),29,1,0,26
org.apache.avro.TestCircularReferences.addReferenceTypes(),14,1,2,1
org.apache.avro.TestCircularReferences.test(),50,1,4,27
"org.apache.avro.TestCircularReferences.read(GenericData, Schema, File)",16,3,4,6
"org.apache.avro.TestCircularReferences.newReader(GenericData, Schema)",3,1,3,2
"org.apache.avro.TestCircularReferences.write(GenericData, Schema, D...)",14,2,5,7
org.apache.avro.reflect.TestReflectionUtil.testUnsafeUtil(),3,1,0,2
org.apache.avro.reflect.TestReflectionUtil.testUnsafeWhenNotExists(),5,1,0,5
org.apache.avro.TestSchemaNormalization.data(),2,1,4,3
org.apache.avro.TestSchemaNormalization.altFingerprint(String),8,2,7,4
"org.apache.avro.TestSchemaNormalization.altExtend(long, int, long, byte[])",14,5,7,1
"org.apache.avro.TestSchemaNormalization.assertEqHex(long, long)",4,1,4,3
"org.apache.avro.TestSchemaNormalization.format(String, Object...)",3,1,3,4
org.apache.avro.tool.TestDataFileRepairTool.writeCorruptFile(),40,1,5,19
org.apache.avro.tool.TestDataFileRepairTool.setUp(),3,1,0,2
org.apache.avro.tool.TestDataFileRepairTool.tearDown(),3,1,1,1
"org.apache.avro.tool.TestDataFileRepairTool.run(Tool, String...)",3,1,10,2
"org.apache.avro.tool.TestDataFileRepairTool.run(Tool, InputStream, String...)",10,1,5,7
org.apache.avro.tool.TestDataFileRepairTool.testReportCorruptBlock(),5,1,1,4
org.apache.avro.tool.TestDataFileRepairTool.testReportCorruptRecord(),5,1,1,4
org.apache.avro.tool.TestDataFileRepairTool.testRepairAllCorruptBlock(),7,1,2,5
org.apache.avro.tool.TestDataFileRepairTool.testRepairAllCorruptRecord(),8,1,2,5
org.apache.avro.tool.TestDataFileRepairTool.testRepairPriorCorruptBlock(),7,1,2,5
org.apache.avro.tool.TestDataFileRepairTool.testRepairPriorCorruptRecord(),7,1,2,5
org.apache.avro.tool.TestDataFileRepairTool.testRepairAfterCorruptBlock(),7,1,2,5
org.apache.avro.tool.TestDataFileRepairTool.testRepairAfterCorruptRecord(),7,1,2,5
"org.apache.avro.tool.TestDataFileRepairTool.checkFileContains(File, String...)",8,2,9,7
org.apache.avro.TestDataFileReflect.testMultiReflectWithUnionBeforeWriting(),25,2,1,19
org.apache.avro.TestDataFileReflect.testNull(),21,2,1,17
org.apache.avro.TestDataFileReflect.testNestedClass(),19,2,1,16
"org.apache.avro.TestDataFileReflect.write(DataFileWriter<T>, T, CheckList<T>)",4,1,6,2
org.apache.avro.FooRecord.FooRecord(),2,1,0,1
org.apache.avro.FooRecord.FooRecord(int),3,1,2,2
org.apache.avro.FooRecord.equals(Object),6,2,2,1
org.apache.avro.FooRecord.hashCode(),3,1,1,1
org.apache.avro.FooRecord.toString(),3,1,1,2
org.apache.trevni.TestIOBuffers.testEmpty(),7,1,0,7
org.apache.trevni.TestIOBuffers.testZero(),10,1,1,7
org.apache.trevni.TestIOBuffers.testBoolean(),11,3,2,8
org.apache.trevni.TestIOBuffers.testInt(),10,3,1,8
org.apache.trevni.TestIOBuffers.testLong(),10,3,1,8
org.apache.trevni.TestIOBuffers.testFixed32(),10,3,1,8
org.apache.trevni.TestIOBuffers.testFixed64(),10,3,1,8
org.apache.trevni.TestIOBuffers.testFloat(),10,3,1,8
org.apache.trevni.TestIOBuffers.testDouble(),8,3,2,6
org.apache.trevni.TestIOBuffers.testBytes(),10,3,1,8
org.apache.trevni.TestIOBuffers.testString(),10,3,1,8
org.apache.trevni.TestIOBuffers.testSkipNull(),9,1,2,8
org.apache.trevni.TestIOBuffers.testSkipBoolean(),9,1,2,8
org.apache.trevni.TestIOBuffers.testSkipInt(),9,1,3,8
org.apache.trevni.TestIOBuffers.testSkipLong(),9,1,2,8
org.apache.trevni.TestIOBuffers.testSkipFixed32(),9,1,4,8
org.apache.trevni.TestIOBuffers.testSkipFixed64(),9,1,3,8
org.apache.trevni.TestIOBuffers.testSkipFloat(),9,1,3,8
org.apache.trevni.TestIOBuffers.testSkipDouble(),9,1,3,8
org.apache.trevni.TestIOBuffers.testSkipString(),9,1,2,8
org.apache.trevni.TestIOBuffers.testSkipBytes(),9,1,2,9
org.apache.trevni.TestIOBuffers.testInitPos(),11,1,3,10
org.apache.avro.specific.ExternalizableOutput.ExternalizableOutput(ObjectOutput),1,1,2,2
org.apache.avro.specific.ExternalizableOutput.flush(),1,1,1,1
org.apache.avro.specific.ExternalizableOutput.close(),1,1,1,1
org.apache.avro.specific.ExternalizableOutput.write(int),1,1,2,1
org.apache.avro.specific.ExternalizableOutput.write(byte[]),1,1,2,1
"org.apache.avro.specific.ExternalizableOutput.write(byte[], int, int)",3,1,4,1
org.apache.avro.tool.TestMain.testToolDescriptionLength(),8,3,2,6
org.apache.avro.TestLogicalType.testDecimalFromSchema(),14,1,0,8
org.apache.avro.TestLogicalType.testInvalidLogicalTypeIgnored(),8,1,0,5
org.apache.avro.TestLogicalType.testDecimalWithNonByteArrayTypes(),26,2,8,11
org.apache.avro.TestLogicalType.testUnknownFromJsonNode(),7,1,1,5
org.apache.avro.TestLogicalType.testDecimalBytesHasNoPrecisionLimit(),7,1,2,6
org.apache.avro.TestLogicalType.testDecimalFixedPrecisionLimit(),14,1,0,4
org.apache.avro.TestLogicalType.testDecimalFailsWithZeroPrecision(),13,1,0,4
org.apache.avro.TestLogicalType.testDecimalFailsWithNegativePrecision(),13,1,0,4
org.apache.avro.TestLogicalType.testDecimalScaleBoundedByPrecision(),14,1,0,4
org.apache.avro.TestLogicalType.testDecimalFailsWithNegativeScale(),13,1,0,4
org.apache.avro.TestLogicalType.testSchemaRejectsSecondLogicalType(),16,1,0,6
org.apache.avro.TestLogicalType.testDecimalDefaultScale(),7,1,0,6
org.apache.avro.TestLogicalType.testFixedDecimalToFromJson(),7,1,0,6
org.apache.avro.TestLogicalType.testBytesDecimalToFromJson(),7,1,1,6
org.apache.avro.TestLogicalType.testLogicalTypeEquals(),11,1,0,5
org.apache.avro.TestLogicalType.testLogicalTypeInSchemaEquals(),15,1,0,7
"org.apache.avro.TestLogicalType.assertEqualsTrue(String, Object, Object)",4,1,5,2
"org.apache.avro.TestLogicalType.assertEqualsFalse(String, Object, Object)",4,1,5,2
"org.apache.avro.TestLogicalType.assertThrows(String, Class<? extends Exception>, String, Callable)",17,2,12,8
org.apache.avro.reflect.TestReflectAllowNulls.testPrimitives(),17,1,0,6
org.apache.avro.reflect.TestReflectAllowNulls.testWrappers(),19,1,0,6
org.apache.avro.reflect.TestReflectAllowNulls.testAllowNullWithNullableAnnotation(),27,1,3,9
org.apache.avro.reflect.TestReflectAllowNulls.requiredSchema(Class<?>),3,1,2,3
org.apache.avro.reflect.TestReflectAllowNulls.nullableSchema(Class<?>),5,1,4,6
org.apache.trevni.avro.mapreduce.AvroTrevniKeyValueRecordWriter.AvroTrevniKeyValueRecordWriter(TaskAttemptContext),6,1,3,6
"org.apache.trevni.avro.mapreduce.AvroTrevniKeyValueRecordWriter.write(AvroKey<K>, AvroValue<V>)",8,2,5,7
org.apache.trevni.avro.mapreduce.AvroTrevniKeyValueRecordWriter.initSchema(TaskAttemptContext),10,1,4,10
org.apache.avro.specific.SpecificErrorBuilderBase.SpecificErrorBuilderBase(Schema),3,1,1,3
org.apache.avro.specific.SpecificErrorBuilderBase.SpecificErrorBuilderBase(SpecificErrorBuilderBase<T>),8,1,6,8
org.apache.avro.specific.SpecificErrorBuilderBase.SpecificErrorBuilderBase(T),11,3,1,8
org.apache.avro.specific.SpecificErrorBuilderBase.getValue(),3,1,1,1
org.apache.avro.specific.SpecificErrorBuilderBase.setValue(Object),5,1,2,3
org.apache.avro.specific.SpecificErrorBuilderBase.hasValue(),3,1,1,1
org.apache.avro.specific.SpecificErrorBuilderBase.clearValue(),5,1,0,3
org.apache.avro.specific.SpecificErrorBuilderBase.getCause(),3,1,1,1
org.apache.avro.specific.SpecificErrorBuilderBase.setCause(Throwable),5,1,2,3
org.apache.avro.specific.SpecificErrorBuilderBase.hasCause(),3,1,1,1
org.apache.avro.specific.SpecificErrorBuilderBase.clearCause(),5,1,0,3
org.apache.avro.specific.ExternalizableInput.ExternalizableInput(ObjectInput),1,1,2,2
org.apache.avro.specific.ExternalizableInput.available(),1,1,1,2
org.apache.avro.specific.ExternalizableInput.close(),1,1,1,1
org.apache.avro.specific.ExternalizableInput.markSupported(),1,1,0,1
org.apache.avro.specific.ExternalizableInput.read(),1,1,1,2
org.apache.avro.specific.ExternalizableInput.read(byte[]),1,1,2,2
"org.apache.avro.specific.ExternalizableInput.read(byte[], int, int)",3,1,4,2
org.apache.avro.specific.ExternalizableInput.skip(long),3,1,2,2
org.apache.avro.mapreduce.TestAvroKeyValueRecordReader.testReadRecords(),62,1,4,33
org.apache.avro.ipc.TestSaslDigestMd5.testStartServer(),13,2,8,11
org.apache.avro.ipc.TestSaslDigestMd5.testAnonymousClient(),16,1,5,16
org.apache.avro.ipc.TestSaslDigestMd5.testWrongPassword(),19,1,7,17
org.apache.avro.ipc.TestSaslDigestMd5.testHandshake(),1,1,0,0
org.apache.avro.ipc.TestSaslDigestMd5.testResponseChange(),1,1,0,0
org.apache.avro.protobuf.TestProtobuf.testMessage(),40,1,3,42
org.apache.avro.protobuf.TestProtobuf.testNestedEnum(),4,1,0,5
org.apache.avro.protobuf.ProtobufDatumWriter.ProtobufDatumWriter(),3,1,0,3
org.apache.avro.protobuf.ProtobufDatumWriter.ProtobufDatumWriter(Class<T>),3,1,2,4
org.apache.avro.protobuf.ProtobufDatumWriter.ProtobufDatumWriter(Schema),3,1,1,3
"org.apache.avro.protobuf.ProtobufDatumWriter.ProtobufDatumWriter(Schema, ProtobufData)",3,1,3,2
org.apache.avro.protobuf.ProtobufDatumWriter.ProtobufDatumWriter(ProtobufData),3,1,1,2
"org.apache.avro.protobuf.ProtobufDatumWriter.writeEnum(Schema, Object, Encoder)",8,2,3,4
"org.apache.avro.protobuf.ProtobufDatumWriter.writeBytes(Object, Encoder)",4,1,2,3
org.apache.avro.hadoop.io.TestAvroKeyDeserializer.testDeserialize(),24,1,1,20
org.apache.avro.reflect.FieldAccessReflect.getAccessor(Field),10,3,1,7
org.apache.avro.ipc.TestLocalTransceiver.testSingleRpc(),9,2,1,10
org.apache.avro.util.TestUtf8.testByteConstructor(),8,2,1,5
org.apache.avro.util.TestUtf8.testArrayReusedWhenLargerThanRequestedSize(),12,1,0,7
example.AvroWordCount.run(String[]),20,2,6,15
example.AvroWordCount.main(String[]),4,1,1,2
org.apache.avro.mapred.AvroAsTextInputFormat.listStatus(JobConf),12,4,4,9
"org.apache.avro.mapred.AvroAsTextInputFormat.getRecordReader(InputSplit, JobConf, Reporter)",5,1,3,4
org.apache.avro.tool.TestRpcProtocolTool.data(),4,1,0,2
org.apache.avro.tool.TestRpcProtocolTool.TestRpcProtocolTool(String),3,1,1,2
org.apache.avro.tool.TestRpcProtocolTool.setUp(),12,1,3,9
org.apache.avro.tool.TestRpcProtocolTool.tearDown(),4,2,2,1
org.apache.avro.tool.TestRpcProtocolTool.testRpcProtocol(),10,1,5,9
org.apache.avro.thrift.test.Error.Error(),2,1,1,1
org.apache.avro.thrift.test.Error.Error(String),6,1,1,3
org.apache.avro.thrift.test.Error.Error(Error),5,2,3,3
org.apache.avro.thrift.test.Error.deepCopy(),3,1,0,2
org.apache.avro.thrift.test.Error.clear(),3,1,0,1
org.apache.avro.thrift.test.Error.getMessage(),3,1,2,1
org.apache.avro.thrift.test.Error.setMessage(String),3,1,2,1
org.apache.avro.thrift.test.Error.unsetMessage(),3,1,1,1
org.apache.avro.thrift.test.Error.isSetMessage(),3,1,6,1
org.apache.avro.thrift.test.Error.setMessageIsSet(boolean),5,2,3,1
"org.apache.avro.thrift.test.Error.setFieldValue(_Fields, Object)",11,3,3,2
org.apache.avro.thrift.test.Error.getFieldValue(_Fields),7,2,2,3
org.apache.avro.thrift.test.Error.isSet(_Fields),10,3,2,4
org.apache.avro.thrift.test.Error.equals(Object),7,3,1,2
org.apache.avro.thrift.test.Error.equals(Error),13,5,3,3
org.apache.avro.thrift.test.Error.hashCode(),3,1,0,1
org.apache.avro.thrift.test.Error.compareTo(Error),17,5,2,9
org.apache.avro.thrift.test.Error.fieldForId(int),3,1,1,2
org.apache.avro.thrift.test.Error.read(org.apache.thrift.protocol.TProtocol),3,1,3,3
org.apache.avro.thrift.test.Error.write(org.apache.thrift.protocol.TProtocol),3,1,3,3
org.apache.avro.thrift.test.Error.toString(),13,2,1,4
org.apache.avro.thrift.test.Error.validate(),2,1,2,0
org.apache.avro.thrift.test.Error.writeObject(java.io.ObjectOutputStream),7,2,2,1
org.apache.avro.thrift.test.Error.readObject(java.io.ObjectInputStream),7,2,2,1
org.apache.avro.TestSchema.testNull(),5,1,1,4
org.apache.avro.TestSchema.testBoolean(),6,1,2,4
org.apache.avro.TestSchema.testString(),6,1,1,5
org.apache.avro.TestSchema.testBytes(),7,1,1,5
org.apache.avro.TestSchema.testInt(),5,1,1,5
org.apache.avro.TestSchema.testLong(),5,1,1,5
org.apache.avro.TestSchema.testFloat(),9,1,4,6
org.apache.avro.TestSchema.testDouble(),9,1,4,6
org.apache.avro.TestSchema.testArray(),11,1,0,5
org.apache.avro.TestSchema.testMap(),6,1,0,5
org.apache.avro.TestSchema.testUnionMap(),10,1,0,1
org.apache.avro.TestSchema.testRecord(),28,1,0,9
org.apache.avro.TestSchema.testInvalidNameTolerance(),5,1,0,1
org.apache.avro.TestSchema.testMapInRecord(),10,1,0,6
org.apache.avro.TestSchema.testEnum(),11,1,1,3
org.apache.avro.TestSchema.testFixed(),7,1,0,3
org.apache.avro.TestSchema.testRecursive(),7,1,0,1
org.apache.avro.TestSchema.testRecursiveEquals(),8,1,0,3
org.apache.avro.TestSchema.testSchemaExplosion(),19,5,0,10
org.apache.avro.TestSchema.testLisp(),3,1,1,1
org.apache.avro.TestSchema.testUnion(),39,4,0,8
org.apache.avro.TestSchema.testComplexUnions(),50,1,7,14
org.apache.avro.TestSchema.testComplexProp(),5,1,0,3
org.apache.avro.TestSchema.testPropOrdering(),5,1,0,3
org.apache.avro.TestSchema.testParseInputStream(),5,1,0,5
org.apache.avro.TestSchema.testNamespaceScope(),13,1,0,5
org.apache.avro.TestSchema.testNamespaceNesting(),9,1,0,3
org.apache.avro.TestSchema.testNestedNullNamespace(),7,1,0,7
org.apache.avro.TestSchema.testNestedNullNamespaceReferencing(),8,1,0,7
org.apache.avro.TestSchema.testNestedNullNamespaceReferencingWithUnion(),9,1,1,9
org.apache.avro.TestSchema.testNestedNonNullNamespace1(),9,1,0,8
org.apache.avro.TestSchema.testNestedNonNullNamespace2(),9,1,0,8
org.apache.avro.TestSchema.testNullNamespaceAlias(),9,1,0,4
org.apache.avro.TestSchema.testNullPointer(),13,2,1,6
org.apache.avro.TestSchema.checkParseError(String),8,2,7,2
org.apache.avro.TestSchema.checkUnionError(Schema[]),9,2,2,4
org.apache.avro.TestSchema.buildUnion(Schema[]),4,1,2,3
org.apache.avro.TestSchema.testDocs(),10,1,1,6
org.apache.avro.TestSchema.testFieldDocs(),8,1,0,5
org.apache.avro.TestSchema.testAliases(),35,1,0,9
"org.apache.avro.TestSchema.check(String, String, Object)",4,1,13,1
"org.apache.avro.TestSchema.check(String, String, Object, boolean)",6,1,9,2
"org.apache.avro.TestSchema.check(String, boolean)",31,3,9,17
org.apache.avro.TestSchema.checkProp(Schema),12,2,3,9
"org.apache.avro.TestSchema.checkBinary(Schema, Object, DatumWriter<Object>, DatumReader<Object>)",6,1,5,1
"org.apache.avro.TestSchema.checkBinary(Schema, Object, DatumWriter<Object>, DatumReader<Object>, Object)",18,1,7,13
"org.apache.avro.TestSchema.checkDirectBinary(Schema, Object, DatumWriter<Object>, DatumReader<Object>)",13,1,5,11
"org.apache.avro.TestSchema.checkBlockingBinary(Schema, Object, DatumWriter<Object>, DatumReader<Object>)",14,1,5,12
"org.apache.avro.TestSchema.checkJson(Schema, Object, DatumWriter<Object>, DatumReader<Object>)",19,1,5,13
"org.apache.avro.TestSchema.checkJson(Schema, Object, String)",17,1,4,16
org.apache.avro.TestSchema.checkBinaryJson(String),15,1,3,14
"org.apache.avro.TestSchema.checkDefault(String, String, Object)",14,1,8,8
"org.apache.avro.TestSchema.checkValidateDefaults(String, String)",14,2,3,3
org.apache.avro.TestSchema.testNoDefaultField(),8,1,1,6
org.apache.avro.TestSchema.testEnumMismatch(),23,2,0,14
org.apache.avro.TestSchema.testRecordWithPrimitiveName(),3,1,0,1
org.apache.avro.TestSchema.testEnumWithPrimitiveName(),3,1,0,1
org.apache.avro.TestSchema.enumSchema(),4,1,2,2
org.apache.avro.TestSchema.testImmutability1(),5,1,0,2
org.apache.avro.TestSchema.testImmutability2(),4,1,0,2
org.apache.avro.TestSchema.lockedArrayList(),4,1,10,3
org.apache.avro.TestSchema.testLockedArrayList1(),3,1,0,2
org.apache.avro.TestSchema.testLockedArrayList2(),3,1,0,2
org.apache.avro.TestSchema.testLockedArrayList3(),3,1,0,3
org.apache.avro.TestSchema.testLockedArrayList4(),4,1,0,3
org.apache.avro.TestSchema.testLockedArrayList5(),4,1,0,3
org.apache.avro.TestSchema.testLockedArrayList6(),4,1,0,3
org.apache.avro.TestSchema.testLockedArrayList7(),3,1,0,2
org.apache.avro.TestSchema.testLockedArrayList8(),3,1,0,3
org.apache.avro.TestSchema.testLockedArrayList9(),5,1,0,4
org.apache.avro.TestSchema.testLockedArrayList10(),3,1,0,2
org.apache.avro.TestSchema.testNames_GetWithInheritedNamespace(),7,1,1,4
org.apache.avro.TestSchema.testNames_GetWithNullNamespace(),7,1,1,4
org.apache.avro.TestSchema.testNames_GetNotFound(),5,1,1,4
"org.apache.avro.ipc.stats.IntegerHistogram.IntegerHistogram(Segmenter<B, Integer>)",3,1,2,2
org.apache.avro.ipc.stats.IntegerHistogram.add(Integer),5,1,5,3
org.apache.avro.ipc.stats.IntegerHistogram.getMean(),6,2,4,1
org.apache.avro.ipc.stats.IntegerHistogram.getUnbiasedStdDev(),8,2,3,3
org.apache.avro.specific.TestSpecificDatumWriter.testResolveUnion(),16,1,2,19
org.apache.avro.mapred.AvroUtf8InputFormat.configure(JobConf),3,1,1,1
"org.apache.avro.mapred.AvroUtf8InputFormat.isSplitable(FileSystem, Path)",3,1,2,2
"org.apache.avro.mapred.AvroUtf8InputFormat.getRecordReader(InputSplit, JobConf, Reporter)",5,1,3,4
org.apache.avro.data.TestTimeConversions.createSchemas(),12,1,2,12
org.apache.avro.data.TestTimeConversions.testDateConversion(),18,1,1,4
org.apache.avro.data.TestTimeConversions.testTimeMillisConversion(),27,1,2,5
org.apache.avro.data.TestTimeConversions.testTimeMicrosConversion(),23,2,3,6
