org.apache.avro.io.BlockingBinaryEncoder.writeArrayStart(),['org.apache.avro.io.BlockingBinaryEncoder.writeArrayStart()'],"org.apache.avro.protobuf.ProtobufData.getRecordState(Object, Schema)"
org.apache.avro.io.BlockingBinaryEncoder.writeMapStart(),['org.apache.avro.io.BlockingBinaryEncoder.writeMapStart()'],"org.apache.avro.ipc.reflect.ReflectResponder.getDatumReader(Schema, Schema)"
org.apache.avro.ipc.SaslSocketTransceiver.readBuffers(),['org.apache.avro.ipc.SaslSocketTransceiver.readBuffers()'],"org.apache.avro.ipc.reflect.ReflectRequestor.getDatumReader(Schema, Schema)"
org.apache.avro.io.ParsingEncoder.setItemCount(long),['org.apache.avro.io.ParsingEncoder.setItemCount(long)'],org.apache.avro.ipc.SaslSocketTransceiver.readFrameAndUnwrap()
"org.apache.avro.file.DataFileWriter.setMetaInternal(String, byte[])","['org.apache.avro.file.DataFileWriter.setMetaInternal(String, byte[])']",org.apache.avro.specific.SpecificErrorBuilderBase.SpecificErrorBuilderBase(SpecificErrorBuilderBase<T>)
org.apache.avro.generic.GenericRecordBuilder.has(String),['org.apache.avro.generic.GenericRecordBuilder.has(String)'],"org.apache.avro.ipc.generic.GenericResponder.readRequest(Schema, Schema, Decoder)"
org.apache.avro.ipc.HttpTransceiver.writeBuffers(List<ByteBuffer>),['org.apache.avro.ipc.HttpTransceiver.writeBuffers(List<ByteBuffer>)'],org.apache.avro.io.BlockingBinaryEncoder.writeArrayStart()
org.apache.avro.ipc.trace.Util.getAllEvents(Span),['org.apache.avro.ipc.trace.Util.getAllEvents(Span)'],org.apache.avro.io.BlockingBinaryEncoder.writeMapStart()
"org.apache.avro.reflect.ReflectDatumWriter.writeString(Schema, Object, Encoder)","['org.apache.avro.reflect.ReflectDatumWriter.writeString(Schema, Object, Encoder)']",org.apache.avro.ipc.SaslSocketTransceiver.readBuffers()
"org.apache.avro.specific.SpecificDatumWriter.writeEnum(Schema, Object, Encoder)","['org.apache.avro.specific.SpecificDatumWriter.writeEnum(Schema, Object, Encoder)']",org.apache.avro.io.ParsingEncoder.setItemCount(long)
"org.apache.avro.protobuf.ProtobufDatumWriter.writeEnum(Schema, Object, Encoder)","['org.apache.avro.protobuf.ProtobufDatumWriter.writeEnum(Schema, Object, Encoder)']","org.apache.avro.file.DataFileWriter.setMetaInternal(String, byte[])"
"org.apache.avro.mapred.SequenceFileRecordReader.SequenceFileRecordReader(JobConf, FileSplit)","['org.apache.avro.mapred.SequenceFileRecordReader.SequenceFileRecordReader(JobConf, FileSplit)']",org.apache.avro.generic.GenericRecordBuilder.has(String)
"org.apache.avro.ipc.trace.Util.idsEqual(ID, ID)","['org.apache.avro.ipc.trace.Util.idsEqual(ID, ID)']",org.apache.avro.ipc.trace.Util.getAllEvents(Span)
org.apache.avro.ipc.trace.TracePlugin.serverSendResponse(RPCContext),['org.apache.avro.ipc.trace.TracePlugin.serverSendResponse(RPCContext)'],"org.apache.avro.reflect.ReflectDatumWriter.writeString(Schema, Object, Encoder)"
org.apache.avro.ipc.trace.TracePlugin.clientReceiveResponse(RPCContext),['org.apache.avro.ipc.trace.TracePlugin.clientReceiveResponse(RPCContext)'],"org.apache.avro.specific.SpecificDatumWriter.writeEnum(Schema, Object, Encoder)"
org.apache.avro.generic.GenericRecordBuilder.GenericRecordBuilder(Schema),['org.apache.avro.generic.GenericRecordBuilder.GenericRecordBuilder(Schema)'],"org.apache.avro.protobuf.ProtobufDatumWriter.writeEnum(Schema, Object, Encoder)"
org.apache.avro.generic.GenericRecordBuilder.GenericRecordBuilder(GenericRecordBuilder),['org.apache.avro.generic.GenericRecordBuilder.GenericRecordBuilder(GenericRecordBuilder)'],"org.apache.avro.mapred.SequenceFileRecordReader.SequenceFileRecordReader(JobConf, FileSplit)"
org.apache.avro.io.BufferedBinaryEncoder.writeLong(long),"['org.apache.avro.io.BufferedBinaryEncoder.writeLong(long)', 'org.apache.avro.generic.GenericDatumWriter.write(Schema, Object, Encoder)']","org.apache.avro.ipc.trace.Util.idsEqual(ID, ID)"
org.apache.avro.reflect.ReflectDatumReader.ReflectDatumReader(),['org.apache.avro.reflect.ReflectDatumReader.ReflectDatumReader()'],org.apache.avro.ipc.trace.TracePlugin.serverSendResponse(RPCContext)
org.apache.avro.io.BufferedBinaryEncoder.writeDouble(double),['org.apache.avro.io.BufferedBinaryEncoder.writeDouble(double)'],org.apache.avro.ipc.trace.TracePlugin.clientReceiveResponse(RPCContext)
org.apache.avro.io.BufferedBinaryEncoder.writeFloat(float),['org.apache.avro.io.BufferedBinaryEncoder.writeFloat(float)'],org.apache.avro.generic.GenericRecordBuilder.GenericRecordBuilder(Schema)
org.apache.avro.ipc.NettyTransceiver.writeBuffers(List<ByteBuffer>),['org.apache.avro.ipc.NettyTransceiver.writeBuffers(List<ByteBuffer>)'],org.apache.avro.generic.GenericRecordBuilder.GenericRecordBuilder(GenericRecordBuilder)
"org.apache.avro.mapred.AvroMapper.map(IN, AvroCollector<OUT>, Reporter)","['org.apache.avro.mapred.AvroMapper.map(IN, AvroCollector<OUT>, Reporter)']",org.apache.avro.reflect.ReflectDatumReader.ReflectDatumReader()
org.apache.avro.specific.SpecificErrorBuilderBase.SpecificErrorBuilderBase(Schema),['org.apache.avro.specific.SpecificErrorBuilderBase.SpecificErrorBuilderBase(Schema)'],org.apache.avro.io.BufferedBinaryEncoder.writeDouble(double)
org.apache.avro.io.ValidatingEncoder.setItemCount(long),['org.apache.avro.io.ValidatingEncoder.setItemCount(long)'],org.apache.avro.io.BufferedBinaryEncoder.writeFloat(float)
"org.apache.avro.ipc.specific.SpecificResponder.getDatumReader(Schema, Schema)","['org.apache.avro.ipc.specific.SpecificResponder.getDatumReader(Schema, Schema)']",org.apache.avro.ipc.NettyTransceiver.writeBuffers(List<ByteBuffer>)
org.apache.avro.ipc.trace.Trace.Trace(TraceNode),['org.apache.avro.ipc.trace.Trace.Trace(TraceNode)'],"org.apache.avro.mapred.AvroMapper.map(IN, AvroCollector<OUT>, Reporter)"
"org.apache.avro.reflect.ReflectDatumWriter.writeBytes(Object, Encoder)","['org.apache.avro.reflect.ReflectDatumWriter.writeBytes(Object, Encoder)']",org.apache.avro.specific.SpecificErrorBuilderBase.SpecificErrorBuilderBase(Schema)
org.apache.avro.io.LegacyBinaryEncoder.writeString(Utf8),['org.apache.avro.io.LegacyBinaryEncoder.writeString(Utf8)'],org.apache.avro.io.ValidatingEncoder.setItemCount(long)
org.apache.avro.io.BufferedBinaryEncoder.writeByte(int),['org.apache.avro.io.BufferedBinaryEncoder.writeByte(int)'],"org.apache.avro.ipc.specific.SpecificResponder.getDatumReader(Schema, Schema)"
"org.apache.avro.mapred.AvroJob.setOutputMeta(JobConf, String, byte[])","['org.apache.avro.mapred.AvroJob.setOutputMeta(JobConf, String, byte[])']",org.apache.avro.ipc.trace.Trace.Trace(TraceNode)
"org.apache.avro.io.JsonEncoder.doAction(Symbol, Symbol)","['org.apache.avro.io.JsonEncoder.doAction(Symbol, Symbol)']","org.apache.avro.reflect.ReflectDatumWriter.writeBytes(Object, Encoder)"
org.apache.avro.ipc.NettyTransceiver.NettyTransceiver(InetSocketAddress),['org.apache.avro.ipc.NettyTransceiver.NettyTransceiver(InetSocketAddress)'],org.apache.avro.io.LegacyBinaryEncoder.writeString(Utf8)
org.apache.avro.file.DeflateCodec.getDeflater(),['org.apache.avro.file.DeflateCodec.getDeflater()'],org.apache.avro.io.BufferedBinaryEncoder.writeByte(int)
org.apache.avro.generic.GenericRecordBuilder.clear(int),['org.apache.avro.generic.GenericRecordBuilder.clear(int)'],"org.apache.avro.mapred.AvroJob.setOutputMeta(JobConf, String, byte[])"
org.apache.avro.file.DeflateCodec.getInflater(),['org.apache.avro.file.DeflateCodec.getInflater()'],"org.apache.avro.io.JsonEncoder.doAction(Symbol, Symbol)"
org.apache.avro.file.DeflateCodec.decompress(ByteBuffer),['org.apache.avro.file.DeflateCodec.decompress(ByteBuffer)'],org.apache.avro.ipc.NettyTransceiver.NettyTransceiver(InetSocketAddress)
org.apache.avro.file.DeflateCodec.compress(ByteBuffer),['org.apache.avro.file.DeflateCodec.compress(ByteBuffer)'],org.apache.avro.file.DeflateCodec.getDeflater()
org.apache.avro.io.BufferedBinaryEncoder.writeBoolean(boolean),['org.apache.avro.io.BufferedBinaryEncoder.writeBoolean(boolean)'],org.apache.avro.generic.GenericRecordBuilder.clear(int)
"org.apache.avro.ipc.trace.Trace.printWithTimingRecurse(List<TraceNode>, int)","['org.apache.avro.ipc.trace.Trace.printWithTimingRecurse(List<TraceNode>, int)']",org.apache.avro.file.DeflateCodec.getInflater()
org.apache.avro.generic.GenericRecordBuilder.get(int),['org.apache.avro.generic.GenericRecordBuilder.get(int)'],org.apache.avro.file.DeflateCodec.decompress(ByteBuffer)
"org.apache.avro.file.LengthLimitedInputStream.read(byte[], int, int)","['org.apache.avro.file.LengthLimitedInputStream.read(byte[], int, int)']",org.apache.avro.file.DeflateCodec.compress(ByteBuffer)
org.apache.avro.io.DirectBinaryDecoder.readInt(),['org.apache.avro.io.DirectBinaryDecoder.readInt()'],org.apache.avro.io.BufferedBinaryEncoder.writeBoolean(boolean)
org.apache.avro.file.Codec.toString(),['org.apache.avro.file.Codec.toString()'],"org.apache.avro.ipc.trace.Trace.printWithTimingRecurse(List<TraceNode>, int)"
org.apache.avro.mapred.WordCountUtil.setMeta(JobConf),['org.apache.avro.mapred.WordCountUtil.setMeta(JobConf)'],org.apache.avro.generic.GenericRecordBuilder.get(int)
org.apache.avro.io.JsonEncoder.writeBytes(ByteBuffer),['org.apache.avro.io.JsonEncoder.writeBytes(ByteBuffer)'],"org.apache.avro.file.LengthLimitedInputStream.read(byte[], int, int)"
org.apache.avro.ipc.NettyTransceiver.disconnect(),['org.apache.avro.ipc.NettyTransceiver.disconnect()'],org.apache.avro.io.DirectBinaryDecoder.readInt()
"org.apache.avro.mapred.AvroJob.setOutputMeta(JobConf, String, long)","['org.apache.avro.mapred.AvroJob.setOutputMeta(JobConf, String, long)']",org.apache.avro.file.Codec.toString()
"org.apache.avro.util.ByteBufferInputStream.read(byte[], int, int)","['org.apache.avro.util.ByteBufferInputStream.read(byte[], int, int)']",org.apache.avro.mapred.WordCountUtil.setMeta(JobConf)
org.apache.avro.file.CodecFactory.toString(),['org.apache.avro.file.CodecFactory.toString()'],org.apache.avro.io.JsonEncoder.writeBytes(ByteBuffer)
org.apache.avro.io.BufferedBinaryEncoder.writeZero(),['org.apache.avro.io.BufferedBinaryEncoder.writeZero()'],org.apache.avro.ipc.NettyTransceiver.disconnect()
"org.apache.avro.mapred.AvroJob.setOutputMeta(JobConf, String, String)","['org.apache.avro.mapred.AvroJob.setOutputMeta(JobConf, String, String)']","org.apache.avro.mapred.AvroJob.setOutputMeta(JobConf, String, long)"
org.apache.avro.io.LegacyBinaryEncoder.writeString(String),['org.apache.avro.io.LegacyBinaryEncoder.writeString(String)'],"org.apache.avro.util.ByteBufferInputStream.read(byte[], int, int)"
"org.apache.avro.thrift.ThriftDatumReader.newArray(Object, int, Schema)","['org.apache.avro.thrift.ThriftDatumReader.newArray(Object, int, Schema)']",org.apache.avro.file.CodecFactory.toString()
org.apache.avro.ipc.SocketTransceiver.SocketTransceiver(SocketChannel),['org.apache.avro.ipc.SocketTransceiver.SocketTransceiver(SocketChannel)'],org.apache.avro.io.BufferedBinaryEncoder.writeZero()
org.apache.avro.ipc.SocketServer.run(),['org.apache.avro.ipc.SocketServer.run()'],"org.apache.avro.mapred.AvroJob.setOutputMeta(JobConf, String, String)"
"org.apache.avro.ipc.SaslSocketTransceiver.write(Status, ByteBuffer)","['org.apache.avro.ipc.SaslSocketTransceiver.write(Status, ByteBuffer)']",org.apache.avro.io.LegacyBinaryEncoder.writeString(String)
org.apache.avro.ipc.NettyTransceiver.getRemoteName(),['org.apache.avro.ipc.NettyTransceiver.getRemoteName()'],"org.apache.avro.thrift.ThriftDatumReader.newArray(Object, int, Schema)"
"org.apache.avro.thrift.ThriftDatumReader.readInt(Object, Schema, Decoder)","['org.apache.avro.thrift.ThriftDatumReader.readInt(Object, Schema, Decoder)']",org.apache.avro.ipc.SocketTransceiver.SocketTransceiver(SocketChannel)
org.apache.avro.io.BinaryEncoder.writeEnum(int),"['org.apache.avro.io.BinaryEncoder.writeEnum(int)', 'org.apache.avro.io.BlockingBinaryEncoder.writeInt(int)']",org.apache.avro.ipc.SocketServer.run()
"org.apache.avro.ipc.SaslSocketServer.SaslSocketServer(Responder, SocketAddress, String, String, String, Map<String, ?>, CallbackHandler)","['org.apache.avro.ipc.SaslSocketServer.SaslSocketServer(Responder, SocketAddress, String, String, String, Map<String, ?>, CallbackHandler)']","org.apache.avro.ipc.SaslSocketTransceiver.write(Status, ByteBuffer)"
"org.apache.avro.reflect.ReflectDatumReader.readInt(Object, Schema, Decoder)","['org.apache.avro.reflect.ReflectDatumReader.readInt(Object, Schema, Decoder)']",org.apache.avro.ipc.NettyTransceiver.getRemoteName()
org.apache.avro.io.BlockingBinaryEncoder.setItemCount(long),['org.apache.avro.io.BlockingBinaryEncoder.setItemCount(long)'],"org.apache.avro.thrift.ThriftDatumReader.readInt(Object, Schema, Decoder)"
org.apache.avro.io.BinaryEncoder.writeBytes(ByteBuffer),['org.apache.avro.io.BinaryEncoder.writeBytes(ByteBuffer)'],org.apache.avro.io.BinaryEncoder.writeEnum(int)
org.apache.avro.ipc.SaslSocketTransceiver.close(),['org.apache.avro.ipc.SaslSocketTransceiver.close()'],"org.apache.avro.ipc.SaslSocketServer.SaslSocketServer(Responder, SocketAddress, String, String, String, Map<String, ?>, CallbackHandler)"
org.apache.avro.util.WeakIdentityHashMap.entrySet(),['org.apache.avro.util.WeakIdentityHashMap.entrySet()'],"org.apache.avro.reflect.ReflectDatumReader.readInt(Object, Schema, Decoder)"
org.apache.avro.ipc.stats.IntegerHistogram.add(Integer),['org.apache.avro.ipc.stats.IntegerHistogram.add(Integer)'],org.apache.avro.io.BlockingBinaryEncoder.setItemCount(long)
"org.apache.avro.mapred.tether.TetherJob.setExecutable(JobConf, File, List<String>, boolean)","['org.apache.avro.mapred.tether.TetherJob.setExecutable(JobConf, File, List<String>, boolean)']",org.apache.avro.io.BinaryEncoder.writeBytes(ByteBuffer)
org.apache.avro.ipc.stats.FloatHistogram.add(Float),['org.apache.avro.ipc.stats.FloatHistogram.add(Float)'],org.apache.avro.ipc.SaslSocketTransceiver.close()
"org.apache.avro.ipc.NettyServer.NettyServer(Responder, InetSocketAddress, ChannelFactory)","['org.apache.avro.ipc.NettyServer.NettyServer(Responder, InetSocketAddress, ChannelFactory)']",org.apache.avro.util.WeakIdentityHashMap.entrySet()
"org.apache.avro.protobuf.ProtobufDatumReader.readBytes(Object, Decoder)","['org.apache.avro.protobuf.ProtobufDatumReader.readBytes(Object, Decoder)']",org.apache.avro.ipc.stats.IntegerHistogram.add(Integer)
"org.apache.avro.ipc.trace.TraceNode.TraceNode(Span, List<TraceNode>)","['org.apache.avro.ipc.trace.TraceNode.TraceNode(Span, List<TraceNode>)']","org.apache.avro.mapred.tether.TetherJob.setExecutable(JobConf, File, List<String>, boolean)"
org.apache.avro.ipc.NettyTransceiver.close(),['org.apache.avro.ipc.NettyTransceiver.close()'],org.apache.avro.ipc.stats.FloatHistogram.add(Float)
org.apache.avro.mapred.tether.TetherJob.submitJob(JobConf),['org.apache.avro.mapred.tether.TetherJob.submitJob(JobConf)'],"org.apache.avro.ipc.NettyServer.NettyServer(Responder, InetSocketAddress, ChannelFactory)"
org.apache.avro.ipc.stats.Histogram.toString(),['org.apache.avro.ipc.stats.Histogram.toString()'],"org.apache.avro.protobuf.ProtobufDatumReader.readBytes(Object, Decoder)"
org.apache.avro.AvroRuntimeException.AvroRuntimeException(Throwable),['org.apache.avro.AvroRuntimeException.AvroRuntimeException(Throwable)'],"org.apache.avro.ipc.trace.TraceNode.TraceNode(Span, List<TraceNode>)"
org.apache.avro.io.LegacyBinaryEncoder.setItemCount(long),['org.apache.avro.io.LegacyBinaryEncoder.setItemCount(long)'],org.apache.avro.ipc.NettyTransceiver.close()
"org.apache.avro.util.ByteBufferOutputStream.write(byte[], int, int)","['org.apache.avro.util.ByteBufferOutputStream.write(byte[], int, int)']",org.apache.avro.mapred.tether.TetherJob.submitJob(JobConf)
org.apache.avro.io.LegacyBinaryEncoder.writeLong(long),['org.apache.avro.io.LegacyBinaryEncoder.writeLong(long)'],org.apache.avro.ipc.stats.Histogram.toString()
"org.apache.avro.util.WeakIdentityHashMap.put(K, V)","['org.apache.avro.util.WeakIdentityHashMap.put(K, V)']",org.apache.avro.AvroRuntimeException.AvroRuntimeException(Throwable)
org.apache.avro.file.LengthLimitedInputStream.read(byte[]),['org.apache.avro.file.LengthLimitedInputStream.read(byte[])'],org.apache.avro.io.LegacyBinaryEncoder.setItemCount(long)
org.apache.avro.ipc.trace.TracePluginConfiguration.equals(Object),['org.apache.avro.ipc.trace.TracePluginConfiguration.equals(Object)'],"org.apache.avro.util.ByteBufferOutputStream.write(byte[], int, int)"
org.apache.avro.compiler.specific.SpecificCompiler.isUnboxedJavaTypeNullable(Schema),['org.apache.avro.compiler.specific.SpecificCompiler.isUnboxedJavaTypeNullable(Schema)'],org.apache.avro.io.LegacyBinaryEncoder.writeLong(long)
org.apache.avro.util.WeakIdentityHashMap.get(Object),['org.apache.avro.util.WeakIdentityHashMap.get(Object)'],"org.apache.avro.util.WeakIdentityHashMap.put(K, V)"
org.apache.avro.util.WeakIdentityHashMap.containsKey(Object),['org.apache.avro.util.WeakIdentityHashMap.containsKey(Object)'],org.apache.avro.file.LengthLimitedInputStream.read(byte[])
org.apache.avro.util.WeakIdentityHashMap.remove(Object),['org.apache.avro.util.WeakIdentityHashMap.remove(Object)'],org.apache.avro.ipc.trace.TracePluginConfiguration.equals(Object)
org.apache.avro.mapred.AvroJob.setMapOutputReflect(JobConf),['org.apache.avro.mapred.AvroJob.setMapOutputReflect(JobConf)'],org.apache.avro.compiler.specific.SpecificCompiler.isUnboxedJavaTypeNullable(Schema)
org.apache.avro.mapred.AvroJob.setInputReflect(JobConf),['org.apache.avro.mapred.AvroJob.setInputReflect(JobConf)'],org.apache.avro.util.WeakIdentityHashMap.get(Object)
org.apache.avro.io.DirectBinaryDecoder.readBytes(ByteBuffer),['org.apache.avro.io.DirectBinaryDecoder.readBytes(ByteBuffer)'],org.apache.avro.util.WeakIdentityHashMap.containsKey(Object)
org.apache.avro.util.ByteBufferOutputStream.writeBuffer(ByteBuffer),['org.apache.avro.util.ByteBufferOutputStream.writeBuffer(ByteBuffer)'],org.apache.avro.util.WeakIdentityHashMap.remove(Object)
"org.apache.avro.ipc.HttpServer.HttpServer(Responder, String, int)","['org.apache.avro.ipc.HttpServer.HttpServer(Responder, String, int)']",org.apache.avro.mapred.AvroJob.setMapOutputReflect(JobConf)
org.apache.avro.specific.SpecificDatumWriter.SpecificDatumWriter(),['org.apache.avro.specific.SpecificDatumWriter.SpecificDatumWriter()'],org.apache.avro.mapred.AvroJob.setInputReflect(JobConf)
org.apache.avro.mapred.HadoopReducerBase.configure(JobConf),['org.apache.avro.mapred.HadoopReducerBase.configure(JobConf)'],org.apache.avro.io.DirectBinaryDecoder.readBytes(ByteBuffer)
"org.apache.avro.ipc.HttpServer.HttpServer(Responder, Connector)","['org.apache.avro.ipc.HttpServer.HttpServer(Responder, Connector)']",org.apache.avro.util.ByteBufferOutputStream.writeBuffer(ByteBuffer)
org.apache.avro.mapred.AvroKey.AvroKey(),['org.apache.avro.mapred.AvroKey.AvroKey()'],"org.apache.avro.ipc.HttpServer.HttpServer(Responder, String, int)"
org.apache.avro.mapred.AvroValue.AvroValue(),['org.apache.avro.mapred.AvroValue.AvroValue()'],org.apache.avro.specific.SpecificDatumWriter.SpecificDatumWriter()
org.apache.avro.mapred.AvroJob.setReflect(JobConf),['org.apache.avro.mapred.AvroJob.setReflect(JobConf)'],org.apache.avro.mapred.HadoopReducerBase.configure(JobConf)
org.apache.avro.io.DirectBinaryEncoder.writeLong(long),['org.apache.avro.io.DirectBinaryEncoder.writeLong(long)'],"org.apache.avro.ipc.HttpServer.HttpServer(Responder, Connector)"
org.apache.avro.io.ValidatingEncoder.startItem(),['org.apache.avro.io.ValidatingEncoder.startItem()'],org.apache.avro.mapred.AvroKey.AvroKey()
org.apache.avro.io.DirectBinaryEncoder.writeInt(int),['org.apache.avro.io.DirectBinaryEncoder.writeInt(int)'],org.apache.avro.mapred.AvroValue.AvroValue()
org.apache.avro.util.WeakIdentityHashMap.keySet(),['org.apache.avro.util.WeakIdentityHashMap.keySet()'],org.apache.avro.mapred.AvroJob.setReflect(JobConf)
org.apache.avro.ipc.SocketTransceiver.writeBuffers(List<ByteBuffer>),['org.apache.avro.ipc.SocketTransceiver.writeBuffers(List<ByteBuffer>)'],org.apache.avro.io.DirectBinaryEncoder.writeLong(long)
org.apache.avro.Protocol.parse(JsonParser),['org.apache.avro.Protocol.parse(JsonParser)'],org.apache.avro.io.ValidatingEncoder.startItem()
org.apache.avro.ipc.stats.StatsServlet.StatsServlet(StatsPlugin),['org.apache.avro.ipc.stats.StatsServlet.StatsServlet(StatsPlugin)'],org.apache.avro.io.DirectBinaryEncoder.writeInt(int)
org.apache.avro.mapred.HadoopMapper.configure(JobConf),['org.apache.avro.mapred.HadoopMapper.configure(JobConf)'],org.apache.avro.util.WeakIdentityHashMap.keySet()
org.apache.avro.ipc.CallFuture.handleResult(T),['org.apache.avro.ipc.CallFuture.handleResult(T)'],org.apache.avro.ipc.SocketTransceiver.writeBuffers(List<ByteBuffer>)
org.apache.avro.ipc.CallFuture.handleError(Throwable),['org.apache.avro.ipc.CallFuture.handleError(Throwable)'],org.apache.avro.Protocol.parse(JsonParser)
org.apache.avro.ipc.trace.TracePlugin.configureSingleton(TracePluginConfiguration),['org.apache.avro.ipc.trace.TracePlugin.configureSingleton(TracePluginConfiguration)'],org.apache.avro.ipc.stats.StatsServlet.StatsServlet(StatsPlugin)
org.apache.avro.ipc.trace.Trace.printWithTiming(),['org.apache.avro.ipc.trace.Trace.printWithTiming()'],org.apache.avro.mapred.HadoopMapper.configure(JobConf)
"org.apache.avro.ipc.stats.StatsPlugin.StatsPlugin(Ticks, Segmenter<?, Float>, Segmenter<?, Integer>)","['org.apache.avro.ipc.stats.StatsPlugin.StatsPlugin(Ticks, Segmenter<?, Float>, Segmenter<?, Integer>)']",org.apache.avro.ipc.CallFuture.handleResult(T)
org.apache.avro.ipc.SocketTransceiver.readBuffers(),['org.apache.avro.ipc.SocketTransceiver.readBuffers()'],org.apache.avro.ipc.CallFuture.handleError(Throwable)
org.apache.avro.ipc.SocketTransceiver.writeLength(int),['org.apache.avro.ipc.SocketTransceiver.writeLength(int)'],org.apache.avro.ipc.trace.TracePlugin.configureSingleton(TracePluginConfiguration)
org.apache.avro.ipc.SocketTransceiver.close(),['org.apache.avro.ipc.SocketTransceiver.close()'],org.apache.avro.ipc.trace.Trace.printWithTiming()
"org.apache.avro.ipc.NettyServer.NettyServer(Responder, InetSocketAddress)","['org.apache.avro.ipc.NettyServer.NettyServer(Responder, InetSocketAddress)']","org.apache.avro.ipc.stats.StatsPlugin.StatsPlugin(Ticks, Segmenter<?, Float>, Segmenter<?, Integer>)"
"org.apache.avro.AvroRemoteException.AvroRemoteException(Object, Throwable)","['org.apache.avro.AvroRemoteException.AvroRemoteException(Object, Throwable)']",org.apache.avro.ipc.SocketTransceiver.writeLength(int)
org.apache.avro.io.DirectBinaryDecoder.readDouble(),['org.apache.avro.io.DirectBinaryDecoder.readDouble()'],org.apache.avro.ipc.SocketTransceiver.close()
"org.apache.avro.io.LegacyBinaryEncoder.encodeDouble(double, OutputStream)","['org.apache.avro.io.LegacyBinaryEncoder.encodeDouble(double, OutputStream)']","org.apache.avro.ipc.NettyServer.NettyServer(Responder, InetSocketAddress)"
org.apache.avro.ipc.HttpTransceiver.readBuffers(),['org.apache.avro.ipc.HttpTransceiver.readBuffers()'],"org.apache.avro.AvroRemoteException.AvroRemoteException(Object, Throwable)"
"org.apache.avro.reflect.ReflectDatumReader.readBytes(Object, Decoder)","['org.apache.avro.reflect.ReflectDatumReader.readBytes(Object, Decoder)']",org.apache.avro.io.DirectBinaryDecoder.readDouble()
org.apache.avro.io.DirectBinaryDecoder.readFloat(),['org.apache.avro.io.DirectBinaryDecoder.readFloat()'],"org.apache.avro.io.LegacyBinaryEncoder.encodeDouble(double, OutputStream)"
org.apache.avro.io.LegacyBinaryEncoder.LegacyBinaryEncoder(OutputStream),['org.apache.avro.io.LegacyBinaryEncoder.LegacyBinaryEncoder(OutputStream)'],"org.apache.avro.reflect.ReflectDatumReader.readBytes(Object, Decoder)"
org.apache.avro.io.ValidatingEncoder.configure(Encoder),['org.apache.avro.io.ValidatingEncoder.configure(Encoder)'],org.apache.avro.io.DirectBinaryDecoder.readFloat()
"org.apache.avro.io.LegacyBinaryEncoder.encodeFloat(float, OutputStream)","['org.apache.avro.io.LegacyBinaryEncoder.encodeFloat(float, OutputStream)']",org.apache.avro.io.LegacyBinaryEncoder.LegacyBinaryEncoder(OutputStream)
org.apache.avro.ipc.DatagramTransceiver.readBuffers(),['org.apache.avro.ipc.DatagramTransceiver.readBuffers()'],org.apache.avro.io.ValidatingEncoder.configure(Encoder)
"org.apache.avro.io.LegacyBinaryEncoder.writeBytes(byte[], int, int)","['org.apache.avro.io.LegacyBinaryEncoder.writeBytes(byte[], int, int)']","org.apache.avro.io.LegacyBinaryEncoder.encodeFloat(float, OutputStream)"
org.apache.avro.util.WeakIdentityHashMap.containsValue(Object),['org.apache.avro.util.WeakIdentityHashMap.containsValue(Object)'],"org.apache.avro.io.LegacyBinaryEncoder.writeBytes(byte[], int, int)"
"org.apache.avro.protobuf.ProtobufDatumWriter.writeBytes(Object, Encoder)","['org.apache.avro.protobuf.ProtobufDatumWriter.writeBytes(Object, Encoder)']",org.apache.avro.util.WeakIdentityHashMap.containsValue(Object)
org.apache.avro.ipc.trace.TracePluginConfiguration.TracePluginConfiguration(),['org.apache.avro.ipc.trace.TracePluginConfiguration.TracePluginConfiguration()'],"org.apache.avro.protobuf.ProtobufDatumWriter.writeBytes(Object, Encoder)"
org.apache.avro.io.BinaryEncoder.setItemCount(long),['org.apache.avro.io.BinaryEncoder.setItemCount(long)'],org.apache.avro.ipc.trace.TracePluginConfiguration.TracePluginConfiguration()
"org.apache.avro.util.Utf8.subSequence(int, int)","['org.apache.avro.util.Utf8.subSequence(int, int)']",org.apache.avro.io.BinaryEncoder.setItemCount(long)
org.apache.avro.io.DirectBinaryEncoder.writeFloat(float),['org.apache.avro.io.DirectBinaryEncoder.writeFloat(float)'],"org.apache.avro.util.Utf8.subSequence(int, int)"
org.apache.avro.file.LengthLimitedInputStream.available(),['org.apache.avro.file.LengthLimitedInputStream.available()'],org.apache.avro.io.DirectBinaryEncoder.writeFloat(float)
org.apache.avro.Schema.parse(InputStream),['org.apache.avro.Schema.parse(InputStream)'],org.apache.avro.file.LengthLimitedInputStream.available()
org.apache.avro.util.WeakIdentityHashMap.size(),['org.apache.avro.util.WeakIdentityHashMap.size()'],org.apache.avro.Schema.parse(InputStream)
org.apache.avro.util.WeakIdentityHashMap.isEmpty(),['org.apache.avro.util.WeakIdentityHashMap.isEmpty()'],org.apache.avro.util.WeakIdentityHashMap.size()
org.apache.avro.util.WeakIdentityHashMap.hashCode(),['org.apache.avro.util.WeakIdentityHashMap.hashCode()'],org.apache.avro.util.WeakIdentityHashMap.isEmpty()
org.apache.avro.io.DirectBinaryEncoder.writeDouble(double),['org.apache.avro.io.DirectBinaryEncoder.writeDouble(double)'],org.apache.avro.util.WeakIdentityHashMap.hashCode()
