method,LOC,Cyclomatic,FanIn,FanOut,Loop
org.apache.ivy.core.module.descriptor.DefaultModuleDescriptor.setDefaultConf(String),3,1,2,1,0
org.apache.ivy.core.module.descriptor.DefaultModuleDescriptor.getDefaultConfMapping(),3,1,2,1,0
org.apache.ivy.core.module.descriptor.DefaultModuleDescriptor.setDefaultConfMapping(String),3,1,2,1,0
org.apache.ivy.core.module.descriptor.DefaultModuleDescriptor.setMappingOverride(boolean),3,1,6,1,0
org.apache.ivy.core.module.descriptor.DefaultModuleDescriptor.isMappingOverride(),3,1,4,1,0
org.apache.ivy.core.module.descriptor.DefaultModuleDescriptor.getAttribute(String),3,1,2,2,0
org.apache.ivy.core.module.descriptor.DefaultModuleDescriptor.getAttributes(),3,1,1,2,0
org.apache.ivy.core.module.descriptor.DefaultModuleDescriptor.getExtraAttribute(String),3,1,2,2,0
org.apache.ivy.core.module.descriptor.DefaultModuleDescriptor.getExtraAttributes(),3,1,1,2,0
org.apache.ivy.core.module.descriptor.DefaultModuleDescriptor.getQualifiedExtraAttributes(),3,1,1,2,0
org.apache.ivy.core.module.descriptor.DefaultModuleDescriptor.getParser(),3,1,1,1,0
org.apache.ivy.core.module.descriptor.DefaultModuleDescriptor.getResource(),3,1,1,1,0
org.apache.ivy.core.module.descriptor.DefaultModuleDescriptor.addExcludeRule(ExcludeRule),3,1,5,1,0
org.apache.ivy.core.module.descriptor.DefaultModuleDescriptor.canExclude(),3,1,1,2,0
"org.apache.ivy.core.module.descriptor.DefaultModuleDescriptor.doesExclude(String[], ArtifactId)",13,4,4,7,1
org.apache.ivy.core.module.descriptor.DefaultModuleDescriptor.getAllExcludeRules(),3,1,1,3,0
org.apache.ivy.core.module.descriptor.DefaultModuleDescriptor.getExcludeRules(String[]),11,3,3,10,1
"org.apache.ivy.core.module.descriptor.DefaultModuleDescriptor.containsAny(String[], String[])",3,1,3,4,0
org.apache.ivy.core.module.descriptor.DefaultModuleDescriptor.getExtraAttributesNamespaces(),3,1,1,1,0
"org.apache.ivy.core.module.descriptor.DefaultModuleDescriptor.addExtraAttributeNamespace(String, String)",3,1,6,1,0
"org.apache.ivy.core.module.descriptor.DefaultModuleDescriptor.addExtraInfo(String, String)",3,1,6,1,0
org.apache.ivy.core.module.descriptor.DefaultModuleDescriptor.getExtraInfo(),3,1,6,1,0
org.apache.ivy.core.publish.PublishOptions.getConfs(),3,1,3,1,0
org.apache.ivy.core.publish.PublishOptions.setConfs(String[]),4,1,5,2,0
org.apache.ivy.core.publish.PublishOptions.getExtraArtifacts(),3,1,2,1,0
org.apache.ivy.core.publish.PublishOptions.setExtraArtifacts(Artifact[]),4,1,5,2,0
org.apache.ivy.core.publish.PublishOptions.isOverwrite(),3,1,2,1,0
org.apache.ivy.core.publish.PublishOptions.setOverwrite(boolean),4,1,8,2,0
org.apache.ivy.core.publish.PublishOptions.getPubdate(),3,1,2,1,0
org.apache.ivy.core.publish.PublishOptions.setPubdate(Date),4,1,4,2,0
org.apache.ivy.core.publish.PublishOptions.getPubrevision(),3,1,2,1,0
org.apache.ivy.core.publish.PublishOptions.setPubrevision(String),4,1,8,2,0
org.apache.ivy.core.publish.PublishOptions.getSrcIvyPattern(),3,1,3,1,0
org.apache.ivy.core.publish.PublishOptions.setSrcIvyPattern(String),4,1,11,2,0
org.apache.ivy.core.publish.PublishOptions.getStatus(),3,1,2,1,0
org.apache.ivy.core.publish.PublishOptions.setStatus(String),4,1,4,2,0
org.apache.ivy.core.publish.PublishOptions.isUpdate(),3,1,2,1,0
org.apache.ivy.core.publish.PublishOptions.setUpdate(boolean),4,1,4,2,0
org.apache.ivy.core.publish.PublishOptions.isMerge(),3,1,2,1,0
org.apache.ivy.core.publish.PublishOptions.setMerge(boolean),4,1,2,2,0
org.apache.ivy.core.publish.PublishOptions.isValidate(),3,1,2,1,0
org.apache.ivy.core.publish.PublishOptions.setValidate(boolean),4,1,7,2,0
org.apache.ivy.core.publish.PublishOptions.isHaltOnMissing(),3,1,2,1,0
org.apache.ivy.core.publish.PublishOptions.setHaltOnMissing(boolean),4,1,2,2,0
org.apache.ivy.core.publish.PublishOptions.getPubBranch(),3,1,2,1,0
org.apache.ivy.core.publish.PublishOptions.setPubbranch(String),4,1,3,2,0
org.apache.ivy.core.publish.PublishOptions.isWarnOnMissing(),3,1,2,1,0
org.apache.ivy.core.publish.PublishOptions.setWarnOnMissing(boolean),4,1,2,2,0
org.apache.ivy.core.report.ResolveReport.ResolveReport(ModuleDescriptor),3,1,2,3,0
"org.apache.ivy.core.report.ResolveReport.ResolveReport(ModuleDescriptor, String)",4,1,5,3,0
"org.apache.ivy.core.report.ResolveReport.addReport(String, ConfigurationResolveReport)",3,1,4,1,0
org.apache.ivy.core.report.ResolveReport.getConfigurationReport(String),3,1,82,2,0
org.apache.ivy.core.report.ResolveReport.getConfigurations(),3,1,8,4,0
org.apache.ivy.core.report.ResolveReport.hasError(),8,2,120,6,1
"org.apache.ivy.core.report.ResolveReport.output(ReportOutputter[], ResolutionCacheManager, ResolveOptions)",7,2,5,1,1
org.apache.ivy.core.report.ResolveReport.getModuleDescriptor(),3,1,85,1,0
org.apache.ivy.core.report.ResolveReport.getEvictedNodes(),8,2,2,11,1
org.apache.ivy.core.report.ResolveReport.getUnresolvedDependencies(),8,2,5,11,1
org.apache.ivy.core.report.ResolveReport.getFailedArtifactsReports(),4,1,2,3,0
org.apache.ivy.core.report.ResolveReport.getAllArtifactsReports(),3,1,0,2,0
"org.apache.ivy.core.report.ResolveReport.getArtifactsReports(DownloadStatus, boolean)",11,2,5,11,1
org.apache.ivy.core.report.ResolveReport.getArtifactsReports(ModuleRevisionId),8,2,3,11,1
org.apache.ivy.core.report.ResolveReport.checkIfChanged(),6,2,2,5,1
org.apache.ivy.core.report.ResolveReport.hasChanged(),9,3,2,6,1
org.apache.ivy.core.report.ResolveReport.setProblemMessages(List),3,1,2,1,0
org.apache.ivy.core.report.ResolveReport.getProblemMessages(),3,1,1,1,0
org.apache.ivy.core.report.ResolveReport.getAllProblemMessages(),20,5,6,13,3
"org.apache.ivy.core.report.ResolveReport.setDependencies(List, Filter)",17,5,6,14,2
org.apache.ivy.core.report.ResolveReport.getDependencies(),3,1,16,1,0
org.apache.ivy.core.report.ResolveReport.getArtifacts(),3,1,6,1,0
org.apache.ivy.core.report.ResolveReport.getModuleIds(),12,3,1,10,1
org.apache.ivy.core.report.ResolveReport.setResolveTime(long),3,1,2,1,0
org.apache.ivy.core.report.ResolveReport.getResolveTime(),3,1,4,1,0
org.apache.ivy.core.report.ResolveReport.setDownloadTime(long),3,1,2,1,0
org.apache.ivy.core.report.ResolveReport.getDownloadTime(),3,1,4,1,0
org.apache.ivy.core.report.ResolveReport.setDownloadSize(long),3,1,2,1,0
org.apache.ivy.core.report.ResolveReport.getDownloadSize(),3,1,2,1,0
org.apache.ivy.core.report.ResolveReport.getResolveId(),3,1,6,1,0
org.apache.ivy.core.resolve.ResolveOptions.ResolveOptions(),2,1,46,1,0
org.apache.ivy.core.resolve.ResolveOptions.ResolveOptions(ResolveOptions),16,1,16,15,0
org.apache.ivy.core.resolve.ResolveOptions.getArtifactFilter(),3,1,2,1,0
org.apache.ivy.core.resolve.ResolveOptions.setArtifactFilter(Filter),4,1,4,2,0
org.apache.ivy.core.resolve.ResolveOptions.getResolveMode(),3,1,2,1,0
org.apache.ivy.core.resolve.ResolveOptions.setResolveMode(String),4,1,8,2,0
org.apache.ivy.core.resolve.ResolveOptions.useSpecialConfs(),8,3,4,2,1
org.apache.ivy.core.resolve.ResolveOptions.getConfs(),7,2,2,3,0
org.apache.ivy.core.resolve.ResolveOptions.getConfs(ModuleDescriptor),3,1,5,2,0
org.apache.ivy.core.resolve.ResolveOptions.setConfs(String[]),4,1,20,2,0
org.apache.ivy.core.resolve.ResolveOptions.getDate(),3,1,2,1,0
org.apache.ivy.core.resolve.ResolveOptions.setDate(Date),4,1,2,2,0
org.apache.ivy.core.resolve.ResolveOptions.isDownload(),3,1,2,1,0
org.apache.ivy.core.resolve.ResolveOptions.setDownload(boolean),4,1,5,2,0
org.apache.ivy.core.resolve.ResolveOptions.isOutputReport(),3,1,2,1,0
org.apache.ivy.core.resolve.ResolveOptions.setOutputReport(boolean),4,1,4,2,0
org.apache.ivy.core.resolve.ResolveOptions.isTransitive(),3,1,4,1,0
org.apache.ivy.core.resolve.ResolveOptions.setTransitive(boolean),4,1,8,2,0
org.apache.ivy.core.resolve.ResolveOptions.isUseCacheOnly(),3,1,3,1,0
org.apache.ivy.core.resolve.ResolveOptions.setUseCacheOnly(boolean),4,1,5,2,0
org.apache.ivy.core.resolve.ResolveOptions.isValidate(),3,1,5,1,0
org.apache.ivy.core.resolve.ResolveOptions.setValidate(boolean),4,1,37,2,0
org.apache.ivy.core.resolve.ResolveOptions.getRevision(),3,1,2,1,0
org.apache.ivy.core.resolve.ResolveOptions.setRevision(String),4,1,4,2,0
org.apache.ivy.core.resolve.ResolveOptions.getResolveId(),3,1,5,1,0
org.apache.ivy.core.resolve.ResolveOptions.setResolveId(String),4,1,11,2,0
org.apache.ivy.core.resolve.ResolveOptions.setRefresh(boolean),4,1,5,2,0
org.apache.ivy.core.resolve.ResolveOptions.isRefresh(),3,1,3,1,0
org.apache.ivy.core.resolve.ResolveOptions.setCheckIfChanged(boolean),4,1,2,2,0
org.apache.ivy.core.resolve.ResolveOptions.getCheckIfChanged(),3,1,2,1,0
org.apache.ivy.core.resolve.ResolveOptions.getDefaultResolveId(ModuleDescriptor),4,1,10,4,0
org.apache.ivy.core.resolve.ResolveOptions.getDefaultResolveId(ModuleId),3,1,11,3,0
org.apache.ivy.plugins.report.XmlReportParser.parse(File),15,3,12,9,0
org.apache.ivy.plugins.report.XmlReportParser.getArtifacts(),4,1,2,4,0
org.apache.ivy.plugins.report.XmlReportParser.getArtifactReports(),4,1,5,4,0
org.apache.ivy.plugins.report.XmlReportParser.getDependencyRevisionIds(),4,1,2,4,0
org.apache.ivy.plugins.report.XmlReportParser.getRealDependencyRevisionIds(),4,1,2,4,0
org.apache.ivy.plugins.report.XmlReportParser.getMetadataArtifactReport(ModuleRevisionId),3,1,3,2,0
org.apache.ivy.plugins.report.XmlReportParser.getResolvedModule(),3,1,4,2,0
org.apache.ivy.plugins.report.XmlReportParser.hasError(),3,1,2,1,0
org.apache.ivy.util.DefaultMessageLogger.DefaultMessageLogger(int),3,1,5,2,0
"org.apache.ivy.util.DefaultMessageLogger.log(String, int)",5,2,5,1,0
"org.apache.ivy.util.DefaultMessageLogger.rawlog(String, int)",3,1,2,1,0
org.apache.ivy.util.DefaultMessageLogger.doProgress(),3,1,1,1,0
org.apache.ivy.util.DefaultMessageLogger.doEndProgress(String),3,1,2,1,0
org.apache.ivy.util.DefaultMessageLogger.getLevel(),3,1,1,1,0
"org.apache.ivy.util.cli.CommandLine.addOptionValues(String, String[])",3,1,4,1,0
org.apache.ivy.util.cli.CommandLine.setLeftOverArgs(String[]),3,1,2,1,0
org.apache.ivy.util.cli.CommandLine.hasOption(String),3,1,6,2,0
org.apache.ivy.util.cli.CommandLine.getOptionValue(String),4,2,4,2,0
"org.apache.ivy.util.cli.CommandLine.getOptionValue(String, String)",4,2,4,2,0
org.apache.ivy.util.cli.CommandLine.getOptionValues(String),3,1,5,2,0
org.apache.ivy.util.cli.CommandLine.getLeftOverArgs(),3,1,5,1,0
org.apache.ivy.util.cli.CommandLineParser.CommandLineParser(),2,1,1,1,0
org.apache.ivy.util.cli.CommandLineParser.addCategory(String),4,1,3,3,0
org.apache.ivy.util.cli.CommandLineParser.addOption(Option),8,2,4,8,0
org.apache.ivy.util.cli.CommandLineParser.parse(String[]),25,5,7,16,1
"org.apache.ivy.util.cli.CommandLineParser.printHelp(PrintWriter, int, String, boolean)",43,9,9,23,4
org.apache.ivy.util.cli.OptionBuilder.OptionBuilder(String),3,1,2,2,0
org.apache.ivy.util.cli.OptionBuilder.required(boolean),4,1,1,2,0
org.apache.ivy.util.cli.OptionBuilder.description(String),4,1,2,2,0
org.apache.ivy.util.cli.OptionBuilder.arg(String),4,1,3,2,0
org.apache.ivy.util.cli.OptionBuilder.countArgs(boolean),4,1,2,2,0
org.apache.ivy.util.cli.OptionBuilder.deprecated(),4,1,1,2,0
org.apache.ivy.util.cli.OptionBuilder.create(),5,1,7,4,0
org.apache.ivy.util.cli.ParseException.ParseException(String),3,1,4,2,0
org.apache.ivy.util.url.CredentialsStore.CredentialsStore(),2,1,0,1,0
"org.apache.ivy.util.url.CredentialsStore.addCredentials(String, String, String, String)",9,2,10,5,0
"org.apache.ivy.util.url.CredentialsStore.getCredentials(String, String)",5,1,5,4,0
org.apache.ivy.util.url.CredentialsStore.hasCredentials(String),3,1,3,2,0
org.apache.ivy.util.url.URLHandlerDispatcher.URLHandlerDispatcher(),2,1,3,1,0
org.apache.ivy.util.url.URLHandlerDispatcher.isReachable(URL),3,1,1,4,0
"org.apache.ivy.util.url.URLHandlerDispatcher.isReachable(URL, int)",3,1,2,4,0
org.apache.ivy.util.url.URLHandlerDispatcher.getContentLength(URL),3,1,1,4,0
"org.apache.ivy.util.url.URLHandlerDispatcher.getContentLength(URL, int)",3,1,2,4,0
org.apache.ivy.util.url.URLHandlerDispatcher.getLastModified(URL),3,1,1,4,0
"org.apache.ivy.util.url.URLHandlerDispatcher.getLastModified(URL, int)",3,1,2,4,0
org.apache.ivy.util.url.URLHandlerDispatcher.getURLInfo(URL),3,1,1,4,0
"org.apache.ivy.util.url.URLHandlerDispatcher.getURLInfo(URL, int)",3,1,2,4,0
org.apache.ivy.util.url.URLHandlerDispatcher.openStream(URL),3,1,1,4,0
"org.apache.ivy.util.url.URLHandlerDispatcher.download(URL, File, CopyProgressListener)",3,1,3,3,0
"org.apache.ivy.util.url.URLHandlerDispatcher.upload(File, URL, CopyProgressListener)",3,1,3,3,0
org.apache.ivy.util.url.URLHandlerDispatcher.setRequestMethod(int),7,2,3,5,1
"org.apache.ivy.util.url.URLHandlerDispatcher.setDownloader(String, URLHandler)",3,1,6,1,0
org.apache.ivy.util.url.URLHandlerDispatcher.getHandler(String),4,2,14,2,0
org.apache.ivy.util.url.URLHandlerDispatcher.getDefault(),3,1,1,1,0
org.apache.ivy.util.url.URLHandlerDispatcher.setDefault(URLHandler),3,1,1,1,0
org.apache.ivy.util.url.URLHandlerRegistry.URLHandlerRegistry(),2,1,0,1,0
org.apache.ivy.util.url.URLHandlerRegistry.getDefault(),3,1,11,1,0
org.apache.ivy.util.url.URLHandlerRegistry.setDefault(URLHandler),3,1,4,1,0
org.apache.ivy.util.url.URLHandlerRegistry.getHttp(),23,5,5,5,0
org.apache.ivy.util.MessageLoggerEngine.MessageLoggerEngine(),2,1,0,1,0
org.apache.ivy.util.MessageLoggerEngine.setDefaultLogger(MessageLogger),3,1,5,1,0
org.apache.ivy.util.MessageLoggerEngine.pushLogger(MessageLogger),4,1,4,2,0
org.apache.ivy.util.MessageLoggerEngine.popLogger(),5,2,3,2,0
org.apache.ivy.util.MessageLoggerEngine.peekLogger(),6,2,14,4,0
org.apache.ivy.util.MessageLoggerEngine.getDefaultLogger(),3,2,5,2,0
org.apache.ivy.util.MessageLoggerEngine.warn(String),5,1,3,3,0
org.apache.ivy.util.MessageLoggerEngine.error(String),5,1,3,3,0
org.apache.ivy.util.MessageLoggerEngine.getErrors(),3,1,1,1,0
org.apache.ivy.util.MessageLoggerEngine.getProblems(),3,1,1,1,0
org.apache.ivy.util.MessageLoggerEngine.getWarns(),3,1,1,1,0
org.apache.ivy.util.MessageLoggerEngine.sumupProblems(),4,1,0,2,0
org.apache.ivy.util.MessageLoggerEngine.clearProblems(),10,2,5,6,1
org.apache.ivy.util.MessageLoggerEngine.setShowProgress(boolean),7,2,2,5,1
org.apache.ivy.util.MessageLoggerEngine.isShowProgress(),3,1,0,3,0
org.apache.ivy.util.MessageLoggerEngine.debug(String),3,1,1,2,0
org.apache.ivy.util.MessageLoggerEngine.deprecated(String),3,1,1,2,0
org.apache.ivy.util.MessageLoggerEngine.endProgress(),3,1,0,2,0
org.apache.ivy.util.MessageLoggerEngine.endProgress(String),3,1,1,2,0
org.apache.ivy.util.MessageLoggerEngine.info(String),3,1,1,2,0
org.apache.ivy.util.MessageLoggerEngine.rawinfo(String),3,1,1,2,0
"org.apache.ivy.util.MessageLoggerEngine.log(String, int)",3,1,2,2,0
org.apache.ivy.util.MessageLoggerEngine.progress(),3,1,0,2,0
"org.apache.ivy.util.MessageLoggerEngine.rawlog(String, int)",3,1,2,2,0
org.apache.ivy.util.MessageLoggerEngine.verbose(String),3,1,1,2,0
org.apache.ivy.plugins.conflict.FixedConflictManager.FixedConflictManager(String[]),4,1,4,5,0
"org.apache.ivy.plugins.conflict.FixedConflictManager.resolveConflicts(IvyNode, Collection)",11,3,2,10,1
org.apache.ivy.plugins.conflict.FixedConflictManager.getRevs(),3,1,2,1,0
"org.apache.ivy.core.resolve.IvyNode.IvyNode(ResolveData, IvyNode, DependencyDescriptor)",6,1,5,7,0
"org.apache.ivy.core.resolve.IvyNode.IvyNode(ResolveData, ModuleDescriptor)",6,1,3,6,0
org.apache.ivy.core.resolve.IvyNode.init(ResolveData),6,1,3,7,0
"org.apache.ivy.core.resolve.IvyNode.loadData(String, IvyNode, String, String, boolean, IvyNodeUsage)",120,19,17,65,0
"org.apache.ivy.core.resolve.IvyNode.moveToRealNode(String, IvyNode, String, String, boolean, IvyNode)",23,4,14,24,0
"org.apache.ivy.core.resolve.IvyNode.getDependencies(String, String[], String)",18,5,6,11,1
"org.apache.ivy.core.resolve.IvyNode.getDependencies(String, String, String)",39,8,9,22,1
"org.apache.ivy.core.resolve.IvyNode.addDependencyDescriptor(IvyNode, DependencyDescriptor)",3,1,4,1,0
org.apache.ivy.core.resolve.IvyNode.getDependencyDescriptor(IvyNode),3,1,7,2,0
"org.apache.ivy.core.resolve.IvyNode.isDependencyModuleExcluded(DependencyDescriptor, String, ModuleRevisionId, String)",10,3,6,7,0
"org.apache.ivy.core.resolve.IvyNode.doesExclude(ModuleDescriptor, String, String[], DependencyDescriptor, Artifact, Stack)",20,6,10,12,0
org.apache.ivy.core.resolve.IvyNode.hasConfigurationsToLoad(),3,1,2,2,0
org.apache.ivy.core.resolve.IvyNode.markRootModuleConfLoaded(String),3,1,3,2,0
org.apache.ivy.core.resolve.IvyNode.isRootModuleConfLoaded(String),3,1,3,2,0
"org.apache.ivy.core.resolve.IvyNode.handleConfiguration(boolean, String, IvyNode, String, String, boolean, IvyNodeUsage)",45,9,13,15,1
org.apache.ivy.core.resolve.IvyNode.getDefaultConf(String),8,2,4,4,0
org.apache.ivy.core.resolve.IvyNode.getMainConf(String),8,2,4,4,0
org.apache.ivy.core.resolve.IvyNode.updateConfsToFetch(Collection),4,1,9,2,0
org.apache.ivy.core.resolve.IvyNode.resolveSpecialConfigurations(String[]),14,3,5,13,0
"org.apache.ivy.core.resolve.IvyNode.getRequiredConfigurations(IvyNode, String)",9,3,6,10,1
"org.apache.ivy.core.resolve.IvyNode.addAllIfNotNull(Collection, Collection)",5,2,6,1,0
org.apache.ivy.core.resolve.IvyNode.getRequiredConfigurations(),6,1,3,5,0
org.apache.ivy.core.resolve.IvyNode.getConfiguration(String),13,3,4,5,0
org.apache.ivy.core.resolve.IvyNode.getConfigurations(String),9,2,6,10,1
"org.apache.ivy.core.resolve.IvyNode.isConfRequiredByMergedUsageOnly(String, String)",4,1,5,3,0
"org.apache.ivy.core.resolve.IvyNode.discardConf(String, String)",17,4,5,7,1
"org.apache.ivy.core.resolve.IvyNode.addRootModuleConfigurations(IvyNodeUsage, String, String[])",18,5,7,4,2
org.apache.ivy.core.resolve.IvyNode.getRootModuleConfigurations(),4,1,4,4,0
org.apache.ivy.core.resolve.IvyNode.getRootModuleConfigurationsSet(),9,2,5,8,1
org.apache.ivy.core.resolve.IvyNode.getConfsToFetch(),3,1,2,3,0
org.apache.ivy.core.resolve.IvyNode.getRealConfs(String),22,7,6,12,1
org.apache.ivy.core.resolve.IvyNode.findPath(ModuleId),3,1,2,3,0
"org.apache.ivy.core.resolve.IvyNode.findPath(ModuleId, IvyNode, List)",19,4,4,12,0
"org.apache.ivy.core.resolve.IvyNode.updateDataFrom(IvyNode, String, boolean)",15,3,10,8,0
org.apache.ivy.core.resolve.IvyNode.getAllUsages(),6,1,4,5,0
org.apache.ivy.core.resolve.IvyNode.getAllArtifacts(),8,2,0,11,1
org.apache.ivy.core.resolve.IvyNode.getSelectedArtifacts(Filter),11,3,3,14,1
org.apache.ivy.core.resolve.IvyNode.getArtifacts(String),63,14,9,35,6
"org.apache.ivy.core.resolve.IvyNode.addArtifactsFromOwnUsage(Set, Set)",7,2,4,10,1
"org.apache.ivy.core.resolve.IvyNode.addArtifactsFromMergedUsage(String, Set)",20,5,5,20,2
"org.apache.ivy.core.resolve.IvyNode.findArtifactsMatching(IncludeRule, Map)",10,3,3,11,1
org.apache.ivy.core.resolve.IvyNode.hasProblem(),3,1,11,1,0
org.apache.ivy.core.resolve.IvyNode.getProblem(),3,1,2,1,0
org.apache.ivy.core.resolve.IvyNode.getProblemMessage(),3,1,3,2,0
org.apache.ivy.core.resolve.IvyNode.isDownloaded(),3,1,3,1,0
org.apache.ivy.core.resolve.IvyNode.isSearched(),3,1,3,1,0
org.apache.ivy.core.resolve.IvyNode.isLoaded(),3,1,4,1,0
org.apache.ivy.core.resolve.IvyNode.isFetched(String),3,1,2,2,0
