method,layer,size,upperDepth,upperWidth,lowerDepth,lowerWidth
org.apache.pdfbox.pdmodel.common.filespecification.PDComplexFileSpecification.setFileDos(String),12,5,0,0,3,2
org.apache.pdfbox.util.PDFStreamEngine.setFonts(Map),-1,1,0,0,0,0
org.apache.pdfbox.pdmodel.interactive.documentnavigation.outline.PDOutlineNode.getFirstChild(),3,339,7,94,3,3
org.apache.pdfbox.io.PushBackInputStream.seek(long),1,172,8,44,1,1
org.apache.pdfbox.pdmodel.documentinterchange.taggedpdf.PDTableAttributeObject.getScope(),12,39,7,7,6,4
org.apache.pdfbox.examples.pdmodel.ReplaceString.main(String[]),12,177,0,0,8,53
org.apache.pdfbox.pdmodel.interactive.digitalsignature.visible.PDVisibleSigBuilder.closeTemplate(PDDocument),12,11,0,0,3,6
org.apache.pdfbox.pdmodel.graphics.color.PDLab.getBRange(),12,19,3,4,4,5
org.apache.pdfbox.pdmodel.documentinterchange.taggedpdf.PDPrintFieldAttributeObject.setAlternateName(String),12,33,0,0,8,11
org.apache.pdfbox.pdmodel.graphics.shading.PDShadingType2.setDomain(COSArray),12,4,0,0,1,3
org.apache.pdfbox.pdmodel.interactive.annotation.PDAnnotation.createAnnotation(COSBase),4,60,6,11,4,12
org.apache.pdfbox.pdmodel.ConformingPDDocument.ConformingPDDocument(COSDocument),12,67,7,17,2,1
org.apache.pdfbox.pdmodel.interactive.annotation.PDAnnotation.PDAnnotation(),2,12,3,4,2,2
org.apache.pdfbox.pdmodel.encryption.ProtectionPolicy.setEncryptionKeyLength(int),12,40,6,20,0,0
org.apache.pdfbox.pdmodel.fdf.FDFAnnotationLine.FDFAnnotationLine(COSDictionary),12,2,0,0,1,1
org.apache.pdfbox.preflight.ValidationResult.ValidationError.ValidationError(String),0,158,8,36,0,0
org.apache.pdfbox.pdmodel.font.FontManager.isItalic(java.awt.Font),12,5,2,2,0,0
org.apache.pdfbox.pdmodel.PDDocumentNameDictionary.getEmbeddedFiles(),2,532,11,114,2,2
org.apache.pdfbox.pdmodel.font.FontManager.loadBasefontMapping(),12,3,0,0,2,1
"org.apache.pdfbox.io.RandomAccessFileOutputStream.write(byte[], int, int)",12,3,0,0,1,2
org.apache.pdfbox.pdfparser.PDFXRefStream.getWEntry(),12,21,4,13,0,0
org.apache.pdfbox.pdmodel.PDPage.getLastModified(),12,24,0,0,7,7
"org.apache.pdfbox.cos.COSDictionary.getDate(String, Calendar)",12,27,0,0,8,7
org.apache.pdfbox.pdmodel.edit.PDPageContentStream.setStrokingColor(double),12,7,2,2,1,3
org.apache.pdfbox.pdmodel.common.COSObjectable.getCOSObject(),0,141,7,46,0,0
org.apache.pdfbox.pdmodel.interactive.pagenavigation.PDThreadBead.getNextBead(),12,15,6,2,3,2
org.apache.pdfbox.pdmodel.graphics.PDExtendedGraphicsState.setLineJoinStyle(int),12,6,0,0,3,2
org.apache.pdfbox.cos.COSBoolean.getValue(),0,119,9,24,0,0
org.apache.pdfbox.pdmodel.interactive.digitalsignature.visible.PDFTemplateStructure.setAcroFormDictionary(COSDictionary),12,61,9,18,0,0
org.apache.pdfbox.pdmodel.font.PDFont.getFontWidth(int),6,51,4,7,5,9
org.apache.pdfbox.pdmodel.documentinterchange.logicalstructure.PDStructureElement.getStructureType(),12,28,7,6,4,4
org.apache.pdfbox.io.RandomAccessBufferedFileInputStream.readPage(),0,2,1,1,0,0
org.apache.pdfbox.pdmodel.interactive.documentnavigation.destination.PDPageFitRectangleDestination.getLeft(),12,5,0,0,3,2
org.apache.pdfbox.preflight.action.SubmitAction.innerValid(),12,9,0,0,3,3
org.apache.pdfbox.pdmodel.interactive.digitalsignature.PDSeedValueTimeStamp.setURL(String),12,5,0,0,3,2
org.apache.pdfbox.pdmodel.common.filespecification.PDFileSpecification.createFS(COSBase),1,20,4,7,1,2
"org.apache.pdfbox.filter.IdentityFilter.decode(InputStream, OutputStream, COSDictionary, int)",-1,1,0,0,0,0
"org.apache.pdfbox.pdmodel.font.PDType1CFont.getFontWidth(byte[], int, int)",12,6,2,1,2,2
org.apache.pdfbox.preflight.font.util.GlyphDescription.GlyphDescription(List),12,21,4,9,0,0
org.apache.pdfbox.preflight.ValidationResult.isValid(),10,292,15,54,0,0
org.apache.pdfbox.pdmodel.interactive.measurement.PDNumberFormatDictionary.setUnits(String),12,9,0,0,4,3
"org.apache.pdfbox.preflight.graphic.ColorSpaceHelperFactory.getColorSpaceHelper(PreflightContext, PDColorSpace, ColorSpaceRestriction)",0,88,7,25,1,3
org.apache.pdfbox.pdmodel.fdf.FDFTemplate.FDFTemplate(),12,2,0,0,1,1
"org.apache.pdfbox.util.PDFText2HTML.FontState.push(String, List)",12,36,2,1,6,9
"org.apache.pdfbox.pdmodel.graphics.optionalcontent.PDOptionalContentProperties.setGroupEnabled(String, boolean)",12,25,0,0,4,10
org.apache.pdfbox.pdmodel.interactive.action.type.PDActionURI.shouldTrackMousePosition(),12,10,0,0,6,2
org.apache.pdfbox.pdmodel.interactive.annotation.PDAnnotationLink.setAction(PDAction),12,286,16,51,3,2
org.apache.pdfbox.encoding.EncodingManager.getEncoding(COSName),1,84,7,26,1,2
org.apache.pdfbox.pdmodel.graphics.shading.PDShadingType2.getFunction(),8,97,8,11,11,11
org.apache.pdfbox.pdmodel.interactive.action.type.PDActionURI.setS(String),12,7,0,0,4,2
org.apache.pdfbox.pdmodel.PDPageNode.getResources(),4,8,3,2,2,2
org.apache.pdfbox.Decrypt.usage(),12,159,10,32,0,0
org.apache.pdfbox.pdfwriter.COSWriter.doWriteSignature(COSDocument),12,95,6,29,2,8
org.apache.pdfbox.pdmodel.encryption.SecurityHandler.decryptObject(COSObject),6,55,5,7,8,8
"org.apache.pdfbox.util.ICU4JImpl.makeLineLogicalOrder(String, boolean)",12,2,1,1,0,0
org.apache.pdfbox.pdmodel.font.PDFontDescriptorDictionary.PDFontDescriptorDictionary(),3,146,8,48,2,2
"org.apache.pdfbox.preflight.font.descriptor.CIDType2DescriptorHelper.CIDType2DescriptorHelper(PreflightContext, PDFont, CIDType2Container)",12,3,1,1,1,1
org.apache.pdfbox.pdmodel.font.PDSimpleFont.setIsFontSubstituted(boolean),0,63,8,13,0,0
org.apache.pdfbox.util.PDFTextStripper.getIndentThreshold(),4,23,4,11,0,0
org.apache.pdfbox.pdmodel.interactive.viewerpreferences.PDViewerPreferences.getNonFullScreenPageMode(),-1,1,0,0,0,0
org.apache.pdfbox.pdmodel.graphics.color.PDDeviceN.createColorModel(int),12,27,0,0,7,10
org.apache.pdfbox.io.RandomAccessBuffer.seek(long),12,2,0,0,1,1
org.apache.pdfbox.preflight.font.SimpleFontValidator.checkMandatoryField(),12,82,12,15,2,4
"org.apache.pdfbox.util.operator.SetHorizontalTextScaling.process(PDFOperator, List)",12,5,0,0,1,4
org.apache.pdfbox.pdmodel.interactive.documentnavigation.destination.PDPageXYZDestination.setZoom(int),12,9,0,0,3,3
"org.apache.pdfbox.pdfparser.NonSequentialPDFParser.decrypt(COSString, long, long)",7,160,8,48,5,3
org.apache.pdfbox.pdfwriter.COSWriter.visitFromStream(COSStream),12,80,0,0,6,22
org.apache.pdfbox.TextToPDF.main(String[]),12,1024,12,163,16,38
org.apache.pdfbox.pdmodel.documentinterchange.taggedpdf.PDLayoutAttributeObject.setEndIndent(int),12,32,0,0,8,11
"org.apache.pdfbox.PDFReader.parseDocument(File, String)",11,303,8,13,10,68
org.apache.pdfbox.pdmodel.graphics.xobject.PDInlinedImage.setImageParameters(ImageParameters),0,198,13,43,0,0
org.apache.pdfbox.pdmodel.interactive.annotation.PDAppearanceDictionary.setRolloverAppearance(PDAppearanceStream),12,4,0,0,2,2
org.apache.pdfbox.pdmodel.interactive.form.PDField.setKids(List),12,11,0,0,2,7
"org.apache.pdfbox.pdmodel.common.PDNameTreeNode.PDNameTreeNode(COSDictionary, Class)",0,9,3,5,0,0
org.apache.pdfbox.util.PDFStreamEngine.setForceParsing(boolean),11,517,11,115,0,0
org.apache.pdfbox.util.PDFStreamEngine.setTextLineMatrix(Matrix),0,19,3,10,0,0
org.apache.pdfbox.pdmodel.interactive.form.PDField.getFieldType(),12,13,0,0,4,4
org.apache.pdfbox.pdmodel.graphics.PDGraphicsState.setNonStrokeAlphaConstants(double),12,185,14,46,0,0
org.apache.pdfbox.ExportFDF.ExportFDF(),12,111,9,37,0,0
"org.apache.pdfbox.pdmodel.font.PDSimpleFont.drawString(String, int[], Graphics, float, AffineTransform, float, float)",12,26,0,0,5,8
org.apache.pdfbox.pdmodel.PDDocumentInformation.PDDocumentInformation(COSDictionary),0,12,4,5,0,0
org.apache.pdfbox.io.RandomAccessBufferedFileInputStream.seek(long),0,6,1,4,1,1
org.apache.pdfbox.pdmodel.fdf.FDFNamedPageReference.setFileSpecification(PDFileSpecification),12,8,0,0,4,3
org.apache.pdfbox.util.PDFStreamEngine.PDFStreamEngine(Properties),2,18,4,9,2,2
"org.apache.pdfbox.pdmodel.graphics.xobject.PDCcitt.TiffWrapper.addTag(int, short)",12,22,4,11,0,0
org.apache.pdfbox.PDFReader.getBottomStatusPanel(),12,3,2,1,0,0
org.apache.pdfbox.pdmodel.graphics.PDExtendedGraphicsState.setLineWidth(Float),12,4,0,0,2,2
org.apache.pdfbox.util.LayerUtility.getNormalizedRotation(PDPage),12,113,7,37,4,6
org.apache.pdfbox.ConvertColorspace.ConvertColorspace(),12,220,9,59,0,0
org.apache.pdfbox.preflight.process.StreamValidationProcess.readUntilStream(InputStream),12,30,6,11,0,0
org.apache.pdfbox.util.TextPosition.getWidthOfSpace(),0,74,5,38,0,0
org.apache.pdfbox.util.PDFTextStripper.PDFTextStripper(),3,252,10,53,3,4
"org.apache.pdfbox.preflight.action.pdfa1b.AbstractTestAction.valid(COSDictionary, boolean, String)",5,92,2,2,7,27
org.apache.pdfbox.pdmodel.interactive.measurement.PDViewportDictionary.setName(String),12,7,0,0,3,2
org.apache.pdfbox.preflight.graphic.StandardColorSpaceHelper.processAllColorSpace(PDColorSpace),8,144,9,11,9,27
"org.apache.pdfbox.preflight.parser.XmlResultParser.createResponseWithError(Document, String, ValidationResult, Element)",12,287,15,54,1,2
org.apache.pdfbox.pdmodel.graphics.color.PDCalGray.PDCalGray(COSArray),2,20,4,10,2,1
"org.apache.pdfbox.preflight.process.StreamValidationProcess.validateStreamObject(PreflightContext, COSObject)",12,61,2,1,6,18
org.apache.pdfbox.util.DateConverter.toISO8601(Calendar),12,3,0,0,2,1
org.apache.pdfbox.pdmodel.documentinterchange.logicalstructure.PDStructureElement.PDStructureElement(COSDictionary),1,20,5,7,1,1
org.apache.pdfbox.examples.pdmodel.PrintDocumentMetaData.formatDate(Calendar),12,79,10,14,0,0
org.apache.pdfbox.pdmodel.interactive.measurement.PDRectlinearMeasureDictionary.setDistances(PDNumberFormatDictionary[]),12,10,0,0,3,4
"org.apache.pdfbox.util.operator.SetStrokingRGBColor.process(PDFOperator, List)",12,12,0,0,5,5
org.apache.pdfbox.io.NBitInputStream.NBitInputStream(InputStream),12,14,3,7,0,0
org.apache.pdfbox.pdmodel.fdf.FDFAnnotationCircle.FDFAnnotationCircle(Element),12,61,0,0,7,23
"org.apache.pdfbox.util.operator.pagedrawer.CurveTo.process(PDFOperator, List)",12,8,0,0,2,4
org.apache.pdfbox.pdmodel.interactive.digitalsignature.visible.PDFTemplateStructure.getInnerForm(),12,98,8,51,0,0
org.apache.pdfbox.pdmodel.encryption.PDStandardEncryption.canFillInForm(),12,8,0,0,4,3
"org.apache.pdfbox.preflight.process.PageTreeValidationProcess.validatePage(PreflightContext, PDPage)",12,40,5,6,5,8
"org.apache.pdfbox.preflight.font.util.Type1Parser.Type1Parser(InputStream, int, int, Encoding)",1,7,1,1,2,4
org.apache.pdfbox.pdmodel.documentinterchange.markedcontent.PDMarkedContent.getProperties(),0,36,5,9,0,0
org.apache.pdfbox.pdfparser.NonSequentialPDFParser.parse(),9,268,7,16,10,53
org.apache.pdfbox.cos.COSInteger.intValue(),0,286,7,70,0,0
org.apache.pdfbox.pdmodel.common.filespecification.PDComplexFileSpecification.getEmbeddedFile(),4,519,11,115,4,3
org.apache.pdfbox.pdmodel.common.filespecification.PDComplexFileSpecification.setFileUnix(String),12,5,0,0,3,2
org.apache.pdfbox.pdmodel.common.PDPageLabelRange.setStart(int),12,6,0,0,3,2
"org.apache.pdfbox.preflight.process.reflect.SinglePageValidationProcess.validateGroupTransparency(PreflightContext, PDPage)",12,209,13,31,4,17
org.apache.pdfbox.pdmodel.interactive.form.PDAppearance.containsMarkedContent(List),12,340,10,59,2,1
org.apache.pdfbox.preflight.action.AbstractActionManager.validNextActions(),4,64,2,1,8,17
org.apache.pdfbox.pdmodel.documentinterchange.taggedpdf.PDExportFormatAttributeObject.getHeaders(),12,94,8,38,4,5
"org.apache.pdfbox.preflight.exception.SyntaxValidationException.SyntaxValidationException(String, Throwable, ValidationResult)",12,2,0,0,1,1
org.apache.pdfbox.preflight.exception.SyntaxValidationException.getResult(),12,290,15,54,0,0
org.apache.pdfbox.pdmodel.graphics.shading.PDShadingType5.getFunction(),12,63,0,0,11,11
org.apache.pdfbox.pdmodel.common.filespecification.PDEmbeddedFile.getModDate(),12,31,0,0,10,7
org.apache.pdfbox.util.PDFOperator.getOperation(),0,425,8,97,0,0
org.apache.pdfbox.io.RandomAccessFile.close(),-1,1,0,0,0,0
org.apache.pdfbox.pdfviewer.MapEntry.toString(),12,2,0,0,1,1
org.apache.pdfbox.cos.ICOSVisitor.visitFromArray(COSArray),12,2,1,1,0,0
org.apache.pdfbox.pdmodel.fdf.FDFOptionElement.FDFOptionElement(COSArray),12,14,4,5,0,0
org.apache.pdfbox.pdmodel.common.PDRectangle.setLowerLeftY(float),1,368,16,112,3,2
org.apache.pdfbox.pdfparser.PDFStreamParser.parseNextToken(),5,101,1,2,7,38
"org.apache.pdfbox.util.PDFTextStripper.isParagraphSeparation(PositionWrapper, PositionWrapper, PositionWrapper, float)",4,33,4,5,3,12
"org.apache.pdfbox.cos.COSDictionary.getEmbeddedString(String, String, String)",12,16,0,0,6,3
org.apache.pdfbox.pdmodel.encryption.PDEncryptionDictionary.setRecipients(byte[][]),12,47,5,19,2,6
org.apache.pdfbox.pdmodel.interactive.action.type.PDActionGoTo.PDActionGoTo(),12,67,5,22,5,3
org.apache.pdfbox.pdmodel.interactive.form.PDVariableText.isRichText(),12,9,0,0,6,2
org.apache.pdfbox.examples.pdmodel.ExtractEmbeddedFiles.usage(),12,157,10,30,0,0
org.apache.pdfbox.pdmodel.edit.PDPageContentStream.setNonStrokingColor(Color),12,7,0,0,2,3
org.apache.pdfbox.util.PDFCloneUtility.cloneForNewDocument(Object),4,274,6,79,6,11
org.apache.pdfbox.pdmodel.interactive.digitalsignature.PDSignature.getPropBuild(),12,5,0,0,2,2
"org.apache.pdfbox.preflight.metadata.SynchronizedMetaDataValidation.validateMetadataSynchronization(PDDocument, XMPMetadata)",12,129,9,20,9,17
org.apache.pdfbox.pdmodel.interactive.annotation.PDAnnotationLine.setCaption(boolean),12,286,16,50,3,3
org.apache.pdfbox.pdmodel.common.PDMatrix.PDMatrix(),12,15,4,4,3,3
org.apache.pdfbox.io.ccitt.PackedBitArray.clear(),12,8,2,3,2,2
org.apache.pdfbox.pdmodel.graphics.pattern.PDTilingPatternResources.getResources(),12,24,6,8,2,3
"org.apache.pdfbox.pdmodel.graphics.predictor.Optimum.checkBufsiz(byte[], byte[])",1,7,2,2,1,3
org.apache.pdfbox.pdfviewer.PageDrawer.setClippingWindingRule(int),0,4,1,3,0,0
org.apache.pdfbox.pdmodel.graphics.shading.PDShadingResources.getCOSDictionary(),0,132,12,35,0,0
org.apache.pdfbox.util.Matrix.getXScale(),0,255,9,72,0,0
"org.apache.pdfbox.pdmodel.font.PDFont.encodeToCID(byte[], int, int)",3,72,7,18,3,3
org.apache.pdfbox.pdmodel.interactive.digitalsignature.PDSignature.setContactInfo(String),12,5,0,0,3,2
org.apache.pdfbox.pdmodel.interactive.viewerpreferences.PDViewerPreferences.setViewClip(String),12,6,0,0,3,2
"org.apache.pdfbox.util.ImageIOUtil.writeImage(BufferedImage, String, String, int, int)",10,156,12,35,5,1
org.apache.pdfbox.pdmodel.font.PDFontDescriptorDictionary.getCharSet(),12,22,5,5,3,4
"org.apache.pdfbox.util.ResourceLoader.loadProperties(String, boolean)",1,16,4,7,1,1
org.apache.pdfbox.pdmodel.common.PDNumberTreeNode.getCOSDictionary(),12,273,7,80,0,0
org.apache.pdfbox.preflight.ValidationResult.addErrors(List),12,3,0,0,2,1
org.apache.pdfbox.pdmodel.common.function.PDFunction.getCOSObject(),12,2,0,0,1,1
"org.apache.pdfbox.pdmodel.font.PDCIDFont.encode(byte[], int, int)",12,8,0,0,3,3
org.apache.pdfbox.pdmodel.graphics.shading.PDShadingType1.setFunction(PDFunction),12,6,0,0,3,2
org.apache.pdfbox.pdmodel.documentinterchange.logicalstructure.PDStructureElement.getRoleMap(),12,28,2,1,5,9
org.apache.pdfbox.pdmodel.graphics.xobject.PDXObjectForm.setFormType(int),4,152,8,41,4,3
org.apache.pdfbox.pdmodel.graphics.color.ColorSpaceCalRGB.toRGB(float[]),12,3,2,1,0,0
org.apache.pdfbox.preflight.annotation.TextAnnotationValidator.checkFlags(),12,33,0,0,6,9
org.apache.pdfbox.pdmodel.common.PDStream.getFileFilters(),12,11,0,0,2,6
"org.apache.pdfbox.cos.COSDictionary.getDictionaryObject(String, String)",2,42,6,14,2,2
org.apache.pdfbox.pdmodel.ConformingPDDocument.load(File),12,71,0,0,7,18
org.apache.pdfbox.pdmodel.interactive.pagenavigation.PDThread.setFirstBead(PDThreadBead),12,9,0,0,4,3
org.apache.pdfbox.cos.COSName.accept(ICOSVisitor),12,2,0,0,1,1
org.apache.pdfbox.pdmodel.interactive.digitalsignature.PDPropBuildDataDict.PDPropBuildDataDict(),12,3,0,0,1,2
org.apache.pdfbox.pdmodel.interactive.action.PDFormFieldAdditionalActions.getF(),12,340,10,54,6,8
org.apache.pdfbox.pdmodel.interactive.annotation.PDAnnotationMarkup.getPopup(),12,9,0,0,3,3
org.apache.pdfbox.io.RandomAccessFileOutputStream.getLengthWritten(),3,18,4,8,0,0
org.apache.pdfbox.preflight.annotation.AnnotationValidator.checkFlags(),6,140,13,24,5,7
org.apache.pdfbox.util.TextPosition.contains(TextPosition),3,40,5,11,3,4
org.apache.pdfbox.pdmodel.interactive.digitalsignature.visible.PDVisibleSignDesigner.zoom(float),12,370,13,115,0,0
org.apache.pdfbox.preflight.process.reflect.SinglePageValidationProcess.validate(PreflightContext),12,209,0,0,12,48
org.apache.pdfbox.preflight.font.util.Type1Parser.decodeAndParseEExecPart(PeekInputStream),12,48,6,5,4,12
org.apache.pdfbox.pdmodel.interactive.digitalsignature.PDPropBuild.setPDPropBuildFilter(PDPropBuildDataDict),12,5,0,0,3,2
org.apache.pdfbox.preflight.action.AbstractActionManager.valid(boolean),4,77,3,9,9,15
org.apache.pdfbox.pdmodel.font.PDType1CFont.loadBytes(),6,54,5,5,7,10
org.apache.pdfbox.pdmodel.interactive.annotation.PDAnnotationLink.setQuadPoints(float[]),12,14,0,0,4,5
"org.apache.pdfbox.preflight.process.BookmarkValidationProcess.validateItem(PreflightContext, PDOutlineItem)",12,33,0,0,5,10
org.apache.pdfbox.pdfwriter.COSWriter.visitFromString(COSString),12,19,0,0,5,7
org.apache.pdfbox.pdmodel.interactive.form.PDXFA.getCOSObject(),12,28,7,7,0,0
"org.apache.pdfbox.util.PageExtractor.PageExtractor(PDDocument, int, int)",12,17,0,0,6,6
"org.apache.pdfbox.preflight.process.reflect.ShaddingPatternValidationProcess.checkGraphicState(PreflightContext, PDPage, PDShadingResources)",12,61,9,11,5,10
org.apache.pdfbox.examples.pdmodel.CreateBlankPDF.main(String[]),12,50,0,0,6,20
org.apache.pdfbox.cos.ICOSVisitor.visitFromDictionary(COSDictionary),12,2,1,1,0,0
org.apache.pdfbox.pdmodel.common.PDRectangle.getUpperRightY(),1,473,11,102,1,2
org.apache.pdfbox.pdmodel.graphics.pattern.PDPatternResources.getCOSObject(),0,69,11,13,0,0
"org.apache.pdfbox.cos.COSArray.set(int, COSBase)",0,142,8,47,0,0
org.apache.pdfbox.pdmodel.interactive.viewerpreferences.PDViewerPreferences.centerWindow(),12,7,0,0,5,2
org.apache.pdfbox.pdmodel.encryption.AccessPermission.setCanPrint(boolean),1,41,6,20,1,1
org.apache.pdfbox.pdmodel.common.function.type4.RelationalOperators.Eq.execute(ExecutionContext),12,3,0,0,1,2
org.apache.pdfbox.pdfparser.ConformingPDFParser.consumeWhitespaceBackwards(),12,39,4,16,1,4
org.apache.pdfbox.pdmodel.graphics.shading.PDShadingResources.getBackground(),12,3,0,0,2,1
org.apache.pdfbox.pdmodel.interactive.action.PDAnnotationAdditionalActions.getBl(),12,23,0,0,6,8
org.apache.pdfbox.pdmodel.common.PDRange.setMax(float),12,22,6,5,3,2
org.apache.pdfbox.cos.COSArray.getObject(int),1,870,8,262,1,1
org.apache.pdfbox.preflight.font.container.Type3Container.Type3Container(PDFont),12,8,3,4,1,1
org.apache.pdfbox.pdmodel.PDDocumentCatalog.setDocumentOutline(PDDocumentOutline),7,301,7,86,3,2
org.apache.pdfbox.pdmodel.graphics.xobject.PDXObjectImage.getColorSpace(),6,174,9,34,6,12
org.apache.pdfbox.pdmodel.interactive.annotation.PDAnnotation.isReadOnly(),12,9,0,0,6,2
org.apache.pdfbox.pdmodel.fdf.FDFIconFit.shouldScaleToFitAnnotation(),12,10,0,0,6,2
org.apache.pdfbox.pdmodel.font.PDType1Font.getStandardFont(String),12,238,17,38,0,0
org.apache.pdfbox.PDFReader.exitApplication(),3,12,1,2,3,6
"org.apache.pdfbox.util.operator.MoveTextSetLeading.process(PDFOperator, List)",12,12,0,0,3,5
org.apache.pdfbox.pdmodel.fdf.FDFNamedPageReference.FDFNamedPageReference(COSDictionary),0,8,4,2,0,0
org.apache.pdfbox.pdmodel.interactive.annotation.PDAnnotationText.setState(String),12,9,0,0,4,3
org.apache.pdfbox.pdmodel.graphics.color.PDICCBased.getRangeArray(int),2,20,3,4,3,7
org.apache.pdfbox.pdmodel.interactive.annotation.PDAnnotationTextMarkup.getSubtype(),12,13,0,0,4,4
org.apache.pdfbox.pdmodel.graphics.color.PDCalRGB.getLinearInterpretation(),12,23,3,4,4,7
org.apache.pdfbox.pdmodel.interactive.form.PDXFA.getBytes(),12,29,1,1,6,7
org.apache.pdfbox.pdmodel.common.function.type4.ArithmeticOperators.Abs.execute(ExecutionContext),12,3,0,0,1,2
org.apache.pdfbox.pdmodel.graphics.predictor.PredictorAlgorithm.setBpp(int),0,15,4,6,0,0
org.apache.pdfbox.preflight.font.util.Type1Parser.isLenIVKeyWord(byte[]),12,26,4,12,0,0
org.apache.pdfbox.pdfviewer.MapEntry.setValue(Object),12,12,2,10,0,0
org.apache.pdfbox.cos.COSString.COSString(byte[]),0,65,8,16,0,0
org.apache.pdfbox.preflight.font.Type3FontValidator.checkFontBBox(),12,242,12,51,4,10
org.apache.pdfbox.pdmodel.interactive.digitalsignature.PDSeedValueTimeStamp.PDSeedValueTimeStamp(COSDictionary),12,5,3,1,1,1
org.apache.pdfbox.pdmodel.documentinterchange.logicalstructure.PDStructureTreeRoot.setRoleMap(Map),12,5,0,0,2,3
org.apache.pdfbox.pdmodel.PDResources.getPatterns(),5,69,6,15,4,4
"org.apache.pdfbox.Overlay.makeUniqObjectNames(Map, COSStream)",12,57,4,6,6,10
org.apache.pdfbox.pdmodel.common.PDStream.getPartiallyFilteredStream(List),4,54,6,10,5,11
org.apache.pdfbox.exceptions.OutlineNotLocalException.OutlineNotLocalException(String),9,76,5,29,0,0
org.apache.pdfbox.pdmodel.interactive.annotation.PDAnnotationWidget.setHighlightingMode(String),12,7,0,0,3,2
"org.apache.pdfbox.util.operator.MoveText.process(PDFOperator, List)",12,12,0,0,2,8
org.apache.pdfbox.cos.COSUnread.COSUnread(),4,44,4,23,1,1
org.apache.pdfbox.pdmodel.interactive.viewerpreferences.PDViewerPreferences.getReadingDirection(),-1,1,0,0,0,0
org.apache.pdfbox.pdmodel.documentinterchange.taggedpdf.PDTableAttributeObject.setRowSpan(int),12,32,0,0,8,11
org.apache.pdfbox.util.PDFTextStripper.endArticle(),0,72,5,32,1,1
org.apache.pdfbox.examples.util.PrintImageLocations.PrintImageLocations(),12,204,10,42,3,3
org.apache.pdfbox.pdmodel.encryption.PDEncryptionDictionary.getRevision(),12,43,4,18,5,2
"org.apache.pdfbox.pdmodel.documentinterchange.logicalstructure.PDStructureNode.insertBefore(PDStructureElement, Object)",12,16,0,0,4,9
org.apache.pdfbox.cos.COSInteger.longValue(),0,104,8,24,0,0
org.apache.pdfbox.searchengine.lucene.IndexFiles.main(String[]),12,262,0,0,17,53
org.apache.pdfbox.pdmodel.fdf.FDFAnnotationPolygon.FDFAnnotationPolygon(COSDictionary),12,2,0,0,1,1
org.apache.pdfbox.examples.fdf.SetField.main(String[]),12,78,0,0,8,23
"org.apache.pdfbox.pdmodel.common.PDPageLabels.LabelGenerator.getNumber(int, String)",5,24,6,6,1,2
org.apache.pdfbox.util.Splitter.processNextPage(PDPage),12,113,1,1,8,26
org.apache.pdfbox.preflight.PreflightDocument.validate(),10,292,15,54,5,6
"org.apache.pdfbox.filter.ASCIIHexFilter.decode(InputStream, OutputStream, COSDictionary, int)",12,3,0,0,1,2
org.apache.pdfbox.pdmodel.graphics.shading.PDShadingType1.setDomain(COSArray),12,4,0,0,2,2
"org.apache.pdfbox.pdmodel.font.PDTrueTypeFont.loadTTF(PDDocument, String)",12,226,16,45,1,1
"org.apache.pdfbox.lucene.LucenePDFDocument.addTextField(Document, String, Reader)",-1,1,0,0,0,0
org.apache.pdfbox.pdmodel.PDDocumentCatalog.setThreads(List),12,10,0,0,2,7
org.apache.pdfbox.io.ASCII85OutputStream.flush(),12,3,1,1,1,1
org.apache.pdfbox.pdmodel.graphics.xobject.PDPixelMap.getDecodeParams(),12,11,5,2,2,2
org.apache.pdfbox.preflight.action.HideAction.innerValid(),12,36,0,0,4,15
org.apache.pdfbox.pdmodel.fdf.FDFAnnotationFileAttachment.FDFAnnotationFileAttachment(Element),12,61,0,0,7,23
org.apache.pdfbox.pdmodel.documentinterchange.logicalstructure.PDMarkInfo.usesUserProperties(),12,10,0,0,6,2
org.apache.pdfbox.pdmodel.common.function.type4.ArithmeticOperators.Exp.execute(ExecutionContext),12,3,0,0,1,2
org.apache.pdfbox.pdmodel.graphics.shading.PDShadingType5.setDecodeValues(COSArray),12,4,0,0,2,2
org.apache.pdfbox.util.PDFTextStripper.endPage(PDPage),8,151,11,44,0,0
org.apache.pdfbox.pdmodel.interactive.form.PDAcroForm.importFDF(FDFDocument),6,129,4,5,8,35
"org.apache.pdfbox.io.ccitt.FillOrderChangeInputStream.read(byte[], int, int)",-1,1,0,0,0,0
org.apache.pdfbox.pdmodel.documentinterchange.taggedpdf.PDLayoutAttributeObject.setTPaddings(float[]),12,34,0,0,8,8
org.apache.pdfbox.pdmodel.interactive.annotation.PDAppearanceCharacteristicsDictionary.getDictionary(),0,53,6,15,0,0
org.apache.pdfbox.pdmodel.documentinterchange.taggedpdf.PDFourColours.getEndColour(),12,5,0,0,3,2
org.apache.pdfbox.pdmodel.documentinterchange.logicalstructure.PDAttributeObject.setStructureElement(PDStructureElement),0,58,6,24,0,0
org.apache.pdfbox.pdmodel.edit.PDPageContentStream.writeColorSpace(PDColorSpace),3,21,2,2,2,12
org.apache.pdfbox.pdmodel.interactive.form.PDVariableText.setRichText(boolean),12,14,0,0,6,4
"org.apache.pdfbox.io.IOUtils.populateBuffer(InputStream, byte[])",0,135,9,28,0,0
