method,LOC,Cyclomatic,FanIn,FanOut
org.apache.cxf.ws.rm.RMConstants.getCreateSequenceResponseAction(),1,1,5,1
org.apache.cxf.ws.rm.RMConstants.getCloseSequenceAction(),1,1,3,1
org.apache.cxf.ws.rm.RMConstants.getTerminateSequenceAction(),1,1,5,1
org.apache.cxf.ws.rm.RMConstants.getAckRequestedAction(),1,1,2,1
org.apache.cxf.ws.rm.RMConstants.getSequenceAckAction(),1,1,5,1
org.apache.cxf.ws.rm.RMConstants.getSequenceInfoAction(),1,1,0,1
org.apache.cxf.ws.rm.RMConstants.getPortName(),1,1,1,1
org.apache.cxf.ws.rm.RMConstants.getCreateSequenceOperationName(),1,1,4,1
org.apache.cxf.ws.rm.RMConstants.getCreateSequenceResponseOperationName(),1,1,1,1
org.apache.cxf.ws.rm.RMConstants.getCreateSequenceOnewayOperationName(),1,1,4,1
org.apache.cxf.ws.rm.RMConstants.getCreateSequenceResponseOnewayOperationName(),1,1,4,1
org.apache.cxf.ws.rm.RMConstants.getCloseSequenceOperationName(),1,1,4,1
org.apache.cxf.ws.rm.RMConstants.getTerminateSequenceOperationName(),1,1,5,1
org.apache.cxf.ws.rm.RMConstants.getTerminateSequenceAnonymousOperationName(),1,1,3,1
org.apache.cxf.ws.rm.RMConstants.getSequenceAckOperationName(),1,1,4,1
org.apache.cxf.ws.rm.RMConstants.getAckRequestedOperationName(),1,1,4,1
org.apache.cxf.ws.rm.RMConstants.getUnknownSequenceFaultCode(),1,1,1,1
org.apache.cxf.ws.rm.RMConstants.getSequenceTerminatedFaultCode(),1,1,1,1
org.apache.cxf.ws.rm.RMConstants.getInvalidAcknowledgmentFaultCode(),1,1,1,1
org.apache.cxf.ws.rm.RMConstants.getMessageNumberRolloverFaultCode(),1,1,1,1
org.apache.cxf.ws.rm.RMConstants.getCreateSequenceRefusedFaultCode(),1,1,1,1
org.apache.cxf.ws.rm.RMConstants.getSequenceClosedFaultCode(),1,1,0,1
org.apache.cxf.ws.rm.RMConstants.getWSRMRequiredFaultCode(),1,1,0,1
"org.apache.cxf.ws.rm.ProtocolVariation.ProtocolVariation(EncoderDecoder, RMConstants)",4,1,2,3
org.apache.cxf.ws.rm.ProtocolVariation.getCodec(),3,1,17,1
org.apache.cxf.ws.rm.ProtocolVariation.getConstants(),3,1,20,1
org.apache.cxf.ws.rm.ProtocolVariation.getWSRMNamespace(),3,1,17,2
org.apache.cxf.ws.rm.ProtocolVariation.getWSANamespace(),3,1,5,2
"org.apache.cxf.ws.rm.ProtocolVariation.findVariant(String, String)",9,3,14,5
org.apache.cxf.ws.rm.ProtocolVariation.values(),0,1,3,1
org.apache.cxf.ws.rm.ProtocolVariation.valueOf(),0,1,0,1
"org.apache.cxf.ws.rm.SourceSequence.SourceSequence(Identifier, ProtocolVariation)",3,1,10,2
"org.apache.cxf.ws.rm.SourceSequence.SourceSequence(Identifier, Date, Identifier, ProtocolVariation)",3,1,8,2
"org.apache.cxf.ws.rm.SourceSequence.SourceSequence(Identifier, Date, Identifier, long, boolean, ProtocolVariation)",9,1,12,8
org.apache.cxf.ws.rm.SourceSequence.getCurrentMessageNr(),3,1,18,1
org.apache.cxf.ws.rm.SourceSequence.isLastMessage(),3,1,20,1
org.apache.cxf.ws.rm.SourceSequence.getOfferingSequenceIdentifier(),3,1,9,1
org.apache.cxf.ws.rm.SourceSequence.getEndpointIdentifier(),3,1,9,2
org.apache.cxf.ws.rm.SourceSequence.getExpires(),3,1,11,1
org.apache.cxf.ws.rm.SourceSequence.offeredBy(Identifier),3,1,5,3
org.apache.cxf.ws.rm.SourceSequence.needAcknowledge(long),13,4,4,7
org.apache.cxf.ws.rm.SourceSequence.allAcknowledged(),10,3,8,7
org.apache.cxf.ws.rm.SourceSequence.setAcknowledged(SequenceAcknowledgement),18,4,11,17
org.apache.cxf.ws.rm.SourceSequence.getSource(),3,1,5,1
org.apache.cxf.ws.rm.SourceSequence.setSource(Source),3,1,8,1
org.apache.cxf.ws.rm.SourceSequence.setLastMessage(boolean),3,1,3,1
org.apache.cxf.ws.rm.SourceSequence.isExpired(),3,2,7,3
org.apache.cxf.ws.rm.SourceSequence.setExpires(Expires),11,3,5,7
org.apache.cxf.ws.rm.SourceSequence.nextMessageNumber(),3,1,2,2
"org.apache.cxf.ws.rm.SourceSequence.nextMessageNumber(Identifier, long, boolean)",14,2,9,4
org.apache.cxf.ws.rm.SourceSequence.getAcknowledgement(),3,1,5,1
org.apache.cxf.ws.rm.SourceSequence.setTarget(EndpointReferenceType),5,2,6,2
org.apache.cxf.ws.rm.SourceSequence.getTarget(),3,1,5,1
"org.apache.cxf.ws.rm.SourceSequence.checkLastMessage(Identifier, long)",27,7,9,18
"org.apache.cxf.ws.rm.DestinationSequence.DestinationSequence(Identifier, EndpointReferenceType, Destination, ProtocolVariation)",4,1,27,3
"org.apache.cxf.ws.rm.DestinationSequence.DestinationSequence(Identifier, EndpointReferenceType, long, SequenceAcknowledgement, ProtocolVariation)",4,1,8,2
"org.apache.cxf.ws.rm.DestinationSequence.DestinationSequence(Identifier, EndpointReferenceType, long, boolean, SequenceAcknowledgement, ProtocolVariation)",13,2,12,8
org.apache.cxf.ws.rm.DestinationSequence.getAcksTo(),3,1,16,1
org.apache.cxf.ws.rm.DestinationSequence.getLastMessageNumber(),3,1,11,1
org.apache.cxf.ws.rm.DestinationSequence.getAcknowledgment(),3,1,16,1
org.apache.cxf.ws.rm.DestinationSequence.getEndpointIdentifier(),3,1,7,2
org.apache.cxf.ws.rm.DestinationSequence.acknowledge(Message),90,16,21,47
org.apache.cxf.ws.rm.DestinationSequence.mergeRanges(),11,3,3,8
org.apache.cxf.ws.rm.DestinationSequence.setDestination(Destination),3,1,7,1
org.apache.cxf.ws.rm.DestinationSequence.getDestination(),3,1,4,1
org.apache.cxf.ws.rm.DestinationSequence.getMonitor(),3,1,4,1
org.apache.cxf.ws.rm.DestinationSequence.setLastMessageNumber(long),3,1,3,1
org.apache.cxf.ws.rm.DestinationSequence.canPiggybackAckOnPartialResponse(),3,1,2,7
"org.apache.cxf.ws.rm.DestinationSequence.applyDeliveryAssurance(long, Message)",48,11,16,21
org.apache.cxf.ws.rm.DestinationSequence.removeDeliveringMessageNumber(long),5,1,5,1
org.apache.cxf.ws.rm.DestinationSequence.addDeliveringMessageNumber(long),5,1,4,1
org.apache.cxf.ws.rm.DestinationSequence.allAcknowledgedMessagesDelivered(),3,1,4,2
org.apache.cxf.ws.rm.DestinationSequence.getContinuation(Message),6,2,2,2
"org.apache.cxf.ws.rm.DestinationSequence.waitInQueue(long, boolean, Message, Continuation)",36,10,8,14
org.apache.cxf.ws.rm.DestinationSequence.wakeupAll(),7,2,2,4
org.apache.cxf.ws.rm.DestinationSequence.processingComplete(long),5,1,2,3
org.apache.cxf.ws.rm.DestinationSequence.purgeAcknowledged(long),7,2,4,5
org.apache.cxf.ws.rm.DestinationSequence.acknowledgmentSent(),3,1,3,1
org.apache.cxf.ws.rm.DestinationSequence.sendAcknowledgement(),3,1,6,1
org.apache.cxf.ws.rm.DestinationSequence.getDeferredAcknowledgements(),3,1,3,1
org.apache.cxf.ws.rm.DestinationSequence.setCorrelationID(String),3,1,3,1
org.apache.cxf.ws.rm.DestinationSequence.getCorrelationID(),3,1,4,1
org.apache.cxf.ws.rm.DestinationSequence.scheduleAcknowledgement(long),12,4,4,12
org.apache.cxf.ws.rm.DestinationSequence.scheduleImmediateAcknowledgement(),3,1,6,1
org.apache.cxf.ws.rm.DestinationSequence.scheduleSequenceTermination(long),13,4,5,5
org.apache.cxf.ws.rm.DestinationSequence.scheduleDeferredAcknowledgement(long),16,4,6,9
org.apache.cxf.ws.rm.DestinationSequence.cancelDeferredAcknowledgments(),9,3,4,3
org.apache.cxf.ws.rm.DestinationSequence.cancelTermination(),5,2,4,1
org.apache.cxf.ws.rm.DestinationSequence.terminate(),10,3,3,4
org.apache.cxf.ws.rm.DestinationSequence.isTerminated(),3,1,4,1
org.apache.cxf.ws.rm.EncoderDecoder.getContext(),1,1,2,1
org.apache.cxf.ws.rm.EncoderDecoder.getWSRMNamespace(),1,1,3,1
org.apache.cxf.ws.rm.EncoderDecoder.getWSANamespace(),1,1,2,1
org.apache.cxf.ws.rm.EncoderDecoder.getConstants(),1,1,1,1
org.apache.cxf.ws.rm.EncoderDecoder.getCreateSequenceType(),1,1,2,1
org.apache.cxf.ws.rm.EncoderDecoder.getCreateSequenceResponseType(),1,1,1,1
org.apache.cxf.ws.rm.EncoderDecoder.getTerminateSequenceType(),1,1,1,1
org.apache.cxf.ws.rm.EncoderDecoder.getTerminateSequenceResponseType(),1,1,1,1
"org.apache.cxf.ws.rm.EncoderDecoder.buildHeaders(RMProperties, QName)",15,2,5,14
org.apache.cxf.ws.rm.EncoderDecoder.addNamespaceDecl(Element),6,1,4,5
"org.apache.cxf.ws.rm.EncoderDecoder.buildHeaderFault(SequenceFault, QName)",9,1,5,10
"org.apache.cxf.ws.rm.EncoderDecoder.buildHeaders(SequenceType, Collection<SequenceAcknowledgement>, Collection<AckRequestedType>, boolean, Element, Marshaller)",2,1,1,0
"org.apache.cxf.ws.rm.EncoderDecoder.buildHeaderFault(SequenceFault, Element, Marshaller)",2,1,1,0
org.apache.cxf.ws.rm.EncoderDecoder.encodeSequenceAcknowledgement(SequenceAcknowledgement),1,1,1,1
org.apache.cxf.ws.rm.EncoderDecoder.encodeIdentifier(Identifier),1,1,1,1
org.apache.cxf.ws.rm.EncoderDecoder.decodeSequenceType(Element),1,1,1,1
org.apache.cxf.ws.rm.EncoderDecoder.decodeSequenceTypeCloseSequence(Element),1,1,1,1
org.apache.cxf.ws.rm.EncoderDecoder.decodeSequenceAcknowledgement(Element),1,1,1,1
org.apache.cxf.ws.rm.EncoderDecoder.decodeAckRequestedType(Element),1,1,1,1
org.apache.cxf.ws.rm.EncoderDecoder.convertToSend(CreateSequenceType),1,1,1,1
org.apache.cxf.ws.rm.EncoderDecoder.convertToSend(CreateSequenceResponseType),1,1,1,1
org.apache.cxf.ws.rm.EncoderDecoder.convertToSend(TerminateSequenceType),1,1,3,1
org.apache.cxf.ws.rm.EncoderDecoder.convertReceivedTerminateSequence(Object),1,1,2,1
org.apache.cxf.ws.rm.EncoderDecoder.convertReceivedCreateSequence(Object),1,1,1,1
org.apache.cxf.ws.rm.EncoderDecoder.convertReceivedCreateSequenceResponse(Object),1,1,2,1
org.apache.cxf.ws.rm.RMManager.startServer(Server),3,1,3,2
org.apache.cxf.ws.rm.RMManager.stopServer(Server),2,1,1,0
org.apache.cxf.ws.rm.RMManager.clientCreated(Client),12,3,7,8
org.apache.cxf.ws.rm.RMManager.clientDestroyed(Client),2,1,1,0
org.apache.cxf.ws.rm.RMManager.setRMNamespace(String),3,1,1,2
org.apache.cxf.ws.rm.RMManager.setRM10AddressingNamespace(RM10AddressingNamespaceType),3,1,1,3
org.apache.cxf.ws.rm.RMManager.getBus(),3,1,17,1
org.apache.cxf.ws.rm.RMManager.setBus(Bus),6,2,4,2
org.apache.cxf.ws.rm.RMManager.getStore(),3,1,30,1
org.apache.cxf.ws.rm.RMManager.setStore(RMStore),3,1,7,1
org.apache.cxf.ws.rm.RMManager.getRetransmissionQueue(),3,1,35,1
org.apache.cxf.ws.rm.RMManager.setRetransmissionQueue(RetransmissionQueue),3,1,6,1
org.apache.cxf.ws.rm.RMManager.getRedeliveryQueue(),3,1,16,1
org.apache.cxf.ws.rm.RMManager.setRedeliveryQueue(RedeliveryQueue),3,1,3,1
org.apache.cxf.ws.rm.RMManager.getIdGenerator(),3,1,4,1
org.apache.cxf.ws.rm.RMManager.setIdGenerator(SequenceIdentifierGenerator),3,1,3,1
org.apache.cxf.ws.rm.RMManager.getTimer(boolean),10,3,5,6
org.apache.cxf.ws.rm.RMManager.getTimer(),3,1,14,2
org.apache.cxf.ws.rm.RMManager.getBindingFaultFactory(Binding),3,1,5,2
org.apache.cxf.ws.rm.RMManager.setDeliveryAssurance(DeliveryAssuranceType),13,4,5,7
org.apache.cxf.ws.rm.RMManager.getDestinationPolicy(),3,1,13,1
org.apache.cxf.ws.rm.RMManager.setDestinationPolicy(DestinationPolicyType),3,1,8,1
org.apache.cxf.ws.rm.RMManager.getConfiguration(),6,2,38,3
org.apache.cxf.ws.rm.RMManager.setConfiguration(RMConfiguration),10,3,5,6
org.apache.cxf.ws.rm.RMManager.getEffectiveConfiguration(Message),3,1,11,3
org.apache.cxf.ws.rm.RMManager.setRMAssertion(org.apache.cxf.ws.rmp.v200502.RMAssertion),3,1,2,3
org.apache.cxf.ws.rm.RMManager.getSourcePolicy(),3,1,16,1
org.apache.cxf.ws.rm.RMManager.setSourcePolicy(SourcePolicyType),11,3,3,4
org.apache.cxf.ws.rm.RMManager.getReliableEndpoint(Message),81,18,29,35
org.apache.cxf.ws.rm.RMManager.findReliableEndpoint(QName),8,3,3,6
org.apache.cxf.ws.rm.RMManager.getDestination(Message),7,2,11,3
org.apache.cxf.ws.rm.RMManager.getSource(Message),7,2,8,3
"org.apache.cxf.ws.rm.RMManager.getSequence(Identifier, Message, AddressingProperties)",69,14,12,48
org.apache.cxf.ws.rm.RMManager.shutdown(),15,4,4,8
org.apache.cxf.ws.rm.RMManager.shutdownReliableEndpoint(Endpoint),12,3,4,5
"org.apache.cxf.ws.rm.RMManager.recoverReliableEndpoint(Endpoint, Conduit)",28,6,14,17
"org.apache.cxf.ws.rm.RMManager.recoverSourceSequence(Endpoint, Conduit, Source, SourceSequence)",53,8,14,40
"org.apache.cxf.ws.rm.RMManager.recoverDestinationSequence(Endpoint, Conduit, Destination, DestinationSequence)",44,7,12,31
org.apache.cxf.ws.rm.RMManager.createReliableEndpoint(Endpoint),8,1,7,3
org.apache.cxf.ws.rm.RMManager.init(Bus),5,1,1,3
org.apache.cxf.ws.rm.RMManager.initialise(),37,11,18,18
org.apache.cxf.ws.rm.RMManager.registerListeners(),27,4,2,3
org.apache.cxf.ws.rm.RMManager.getReliableEndpointsMap(),3,1,5,1
"org.apache.cxf.ws.rm.RMManager.setReliableEndpointsMap(Map<Endpoint, RMEndpoint>)",3,1,6,1
org.apache.cxf.ws.rm.RMManager.initializeInterceptorChain(Message),11,2,4,7
org.apache.cxf.ws.rm.RMManager.getRetransmitChain(Message),8,2,3,5
"org.apache.cxf.ws.rm.AbstractSequence.AbstractSequence(Identifier, ProtocolVariation)",4,1,4,3
org.apache.cxf.ws.rm.AbstractSequence.getIdentifier(),3,1,76,1
org.apache.cxf.ws.rm.AbstractSequence.getProtocol(),3,1,34,1
org.apache.cxf.ws.rm.AbstractSequence.toString(),3,1,1,2
org.apache.cxf.ws.rm.AbstractSequence.equals(Object),10,3,3,4
org.apache.cxf.ws.rm.AbstractSequence.hashCode(),3,1,2,4
"org.apache.cxf.ws.rm.AbstractSequence.identifierEquals(Identifier, Identifier)",7,2,4,3
org.apache.cxf.ws.rm.AbstractSequence.isAcknowledged(long),8,3,8,5
org.apache.cxf.ws.rm.RMUtils.RMUtils(),2,1,0,1
org.apache.cxf.ws.rm.RMUtils.getWSRMFactory(),3,1,9,1
org.apache.cxf.ws.rm.RMUtils.getWSRM200502Factory(),3,1,12,1
org.apache.cxf.ws.rm.RMUtils.getWSRM200502WSA200508Factory(),3,1,12,1
org.apache.cxf.ws.rm.RMUtils.getConstants(String),9,3,6,2
org.apache.cxf.ws.rm.RMUtils.getAddressingConstants(),3,1,13,1
org.apache.cxf.ws.rm.RMUtils.createAnonymousReference(),3,1,9,2
org.apache.cxf.ws.rm.RMUtils.createNoneReference(),3,1,4,2
org.apache.cxf.ws.rm.RMUtils.createReference(String),9,1,18,5
org.apache.cxf.ws.rm.RMUtils.getEndpointIdentifier(Endpoint),3,1,4,2
"org.apache.cxf.ws.rm.RMUtils.getEndpointIdentifier(Endpoint, Bus)",14,3,13,11
org.apache.cxf.ws.rm.RMUtils.getManagedObjectName(RMManager),6,1,6,10
org.apache.cxf.ws.rm.RMUtils.getManagedObjectName(RMEndpoint),7,1,3,9
"org.apache.cxf.ws.rm.RMUtils.getManagedObjectName(RMManager, Endpoint)",6,1,5,7
"org.apache.cxf.ws.rm.RMUtils.writeTypeProperty(StringBuilder, Bus, String)",6,1,9,3
"org.apache.cxf.ws.rm.RMUtils.writeEndpointProperty(StringBuilder, Endpoint)",8,1,7,10
"org.apache.cxf.ws.rm.RMUtils.equalStrings(String, String)",7,2,3,2
"org.apache.cxf.ws.rm.RMUtils.equalLongs(Long, Long)",7,2,5,2
org.apache.cxf.ws.addressing.AddressingConstants.AddressingConstants(),2,1,1,1
org.apache.cxf.ws.addressing.AddressingConstants.getNamespaceURI(),3,1,2,1
org.apache.cxf.ws.addressing.AddressingConstants.getWSDLNamespaceURI(),3,1,2,1
org.apache.cxf.ws.addressing.AddressingConstants.getWSDLExtensibilityQName(),3,1,2,1
org.apache.cxf.ws.addressing.AddressingConstants.getWSDLActionQName(),3,1,2,1
org.apache.cxf.ws.addressing.AddressingConstants.getAnonymousURI(),3,1,10,1
org.apache.cxf.ws.addressing.AddressingConstants.getNoneURI(),3,1,4,1
org.apache.cxf.ws.addressing.AddressingConstants.getFromQName(),3,1,2,1
org.apache.cxf.ws.addressing.AddressingConstants.getToQName(),3,1,2,1
org.apache.cxf.ws.addressing.AddressingConstants.getReplyToQName(),3,1,2,1
org.apache.cxf.ws.addressing.AddressingConstants.getFaultToQName(),3,1,2,1
org.apache.cxf.ws.addressing.AddressingConstants.getActionQName(),3,1,2,1
org.apache.cxf.ws.addressing.AddressingConstants.getMessageIDQName(),3,1,4,1
org.apache.cxf.ws.addressing.AddressingConstants.getRelationshipReply(),3,1,2,1
org.apache.cxf.ws.addressing.AddressingConstants.getRelatesToQName(),3,1,2,1
org.apache.cxf.ws.addressing.AddressingConstants.getRelationshipTypeQName(),3,1,2,1
org.apache.cxf.ws.addressing.AddressingConstants.getMetadataQName(),3,1,2,1
org.apache.cxf.ws.addressing.AddressingConstants.getAddressQName(),3,1,2,1
org.apache.cxf.ws.addressing.AddressingConstants.getIsReferenceParameterQName(),3,1,2,1
org.apache.cxf.ws.addressing.AddressingConstants.getInvalidMapQName(),3,1,2,1
org.apache.cxf.ws.addressing.AddressingConstants.getMapRequiredQName(),3,1,2,1
org.apache.cxf.ws.addressing.AddressingConstants.getDestinationUnreachableQName(),3,1,2,1
org.apache.cxf.ws.addressing.AddressingConstants.getActionNotSupportedQName(),3,1,2,1
org.apache.cxf.ws.addressing.AddressingConstants.getEndpointUnavailableQName(),3,1,2,1
org.apache.cxf.ws.addressing.AddressingConstants.getDefaultFaultAction(),3,1,2,1
org.apache.cxf.ws.addressing.AddressingConstants.getActionNotSupportedText(),3,1,2,2
org.apache.cxf.ws.addressing.AddressingConstants.getDestinationUnreachableText(),3,1,2,2
org.apache.cxf.ws.addressing.AddressingConstants.getEndpointUnavailableText(),3,1,2,2
org.apache.cxf.ws.addressing.AddressingConstants.getInvalidMapText(),3,1,2,2
org.apache.cxf.ws.addressing.AddressingConstants.getMapRequiredText(),3,1,2,2
org.apache.cxf.ws.addressing.AddressingConstants.getDuplicateMessageIDText(),3,1,2,2
org.apache.cxf.ws.rm.AbstractEndpoint.AbstractEndpoint(RMEndpoint),5,1,5,5
org.apache.cxf.ws.rm.AbstractEndpoint.getName(),3,1,4,4
org.apache.cxf.ws.rm.AbstractEndpoint.getReliableEndpoint(),3,1,26,1
org.apache.cxf.ws.rm.AbstractEndpoint.getEndpoint(),3,1,3,2
org.apache.cxf.ws.rm.AbstractEndpoint.getManager(),3,1,17,2
org.apache.cxf.ws.rm.AbstractEndpoint.generateSequenceIdentifier(),3,1,5,4
org.apache.cxf.ws.rm.AbstractEndpoint.getProcessingSequenceCount(),3,1,4,2
org.apache.cxf.ws.rm.AbstractEndpoint.getCompletedSequenceCount(),3,1,3,2
org.apache.cxf.ws.rm.AbstractEndpoint.getBus(),3,1,2,3
org.apache.cxf.ws.rm.RM11Constants.RM11Constants(),2,1,0,1
org.apache.cxf.ws.rm.RM11Constants.getWSRMNamespace(),3,1,1,1
org.apache.cxf.ws.rm.RM11Constants.getCreateSequenceAction(),3,1,2,1
org.apache.cxf.ws.rm.RM11Constants.getCreateSequenceResponseAction(),3,1,2,1
org.apache.cxf.ws.rm.RM11Constants.getTerminateSequenceAction(),3,1,1,1
org.apache.cxf.ws.rm.RM11Constants.getTerminateSequenceResponseAction(),3,1,4,1
org.apache.cxf.ws.rm.RM11Constants.getCloseSequenceAction(),3,1,1,1
org.apache.cxf.ws.rm.RM11Constants.getCloseSequenceResponseAction(),3,1,4,1
org.apache.cxf.ws.rm.RM11Constants.getAckRequestedAction(),3,1,1,1
org.apache.cxf.ws.rm.RM11Constants.getSequenceAckAction(),3,1,1,1
org.apache.cxf.ws.rm.RM11Constants.getSequenceInfoAction(),3,1,1,1
org.apache.cxf.ws.rm.RM11Constants.getPortName(),3,1,1,1
org.apache.cxf.ws.rm.RM11Constants.getCreateSequenceOperationName(),3,1,2,1
org.apache.cxf.ws.rm.RM11Constants.getCreateSequenceResponseOperationName(),3,1,1,1
org.apache.cxf.ws.rm.RM11Constants.getCreateSequenceOnewayOperationName(),3,1,2,1
org.apache.cxf.ws.rm.RM11Constants.getCreateSequenceResponseOnewayOperationName(),3,1,2,1
org.apache.cxf.ws.rm.RM11Constants.getTerminateSequenceOperationName(),3,1,3,1
org.apache.cxf.ws.rm.RM11Constants.getTerminateSequenceResponseOperationName(),3,1,2,1
org.apache.cxf.ws.rm.RM11Constants.getTerminateSequenceAnonymousOperationName(),3,1,1,1
org.apache.cxf.ws.rm.RM11Constants.getCloseSequenceOperationName(),3,1,4,1
org.apache.cxf.ws.rm.RM11Constants.getCloseSequenceResponseOperationName(),3,1,2,1
org.apache.cxf.ws.rm.RM11Constants.getSequenceAckOperationName(),3,1,1,1
org.apache.cxf.ws.rm.RM11Constants.getAckRequestedOperationName(),3,1,1,1
org.apache.cxf.ws.rm.RM11Constants.getUnknownSequenceFaultCode(),3,1,1,1
org.apache.cxf.ws.rm.RM11Constants.getSequenceTerminatedFaultCode(),3,1,1,1
org.apache.cxf.ws.rm.RM11Constants.getInvalidAcknowledgmentFaultCode(),3,1,1,1
org.apache.cxf.ws.rm.RM11Constants.getMessageNumberRolloverFaultCode(),3,1,1,1
org.apache.cxf.ws.rm.RM11Constants.getCreateSequenceRefusedFaultCode(),3,1,1,1
org.apache.cxf.ws.rm.RM11Constants.getSequenceClosedFaultCode(),3,1,1,1
org.apache.cxf.ws.rm.RM11Constants.getWSRMRequiredFaultCode(),3,1,1,1
org.apache.cxf.systest.jaxrs.security.oidc.filters.BookServerOIDCService.run(),11,2,2,5
org.apache.cxf.systest.jibx.Server.run(),10,1,1,5
org.apache.cxf.systest.jibx.Server.main(String[]),11,2,2,4
org.apache.cxf.systest.jibx.GreeterImpl.greetMe(String),10,2,2,4
org.apache.cxf.systest.jibx.GreeterImpl.greetMeOneWay(String),3,1,1,1
org.apache.cxf.systest.jibx.GreeterImpl.sayHi(),4,1,1,2
org.apache.cxf.systest.jibx.GreeterImpl.pingMe(),7,1,1,3
org.apache.cxf.systest.jibx.PutLastTradePriceImpl.bareNoParam(),5,1,0,2
org.apache.cxf.systest.jibx.PutLastTradePriceImpl.sayHi(javax.xml.ws.Holder<org.apache.cxf.jibx.doclitbare.types.Inout>),3,1,2,1
org.apache.cxf.systest.jibx.PutLastTradePriceImpl.putLastTradedPrice(In),2,1,0,0
org.apache.cxf.systest.jibx.PutLastTradePriceImpl.nillableParameter(InDecimal),5,1,1,4
org.apache.cxf.jaxrs.fortest.ConcreteRestResource.getName(),3,1,2,1
org.apache.cxf.jaxrs.fortest.ConcreteRestResource.setName(String),3,1,1,1
org.apache.cxf.sts.rest.RESTSecurityTokenService.Action.Action(String),3,1,1,2
org.apache.cxf.sts.rest.RESTSecurityTokenService.Action.getValue(),3,1,1,1
org.apache.cxf.sts.rest.RESTSecurityTokenService.Action.values(),0,1,0,1
org.apache.cxf.sts.rest.RESTSecurityTokenService.Action.valueOf(),0,1,0,1
org.apache.cxf.jaxb_misc.TestJAXBClass.getEndPart(),3,1,1,1
org.apache.cxf.jaxb_misc.TestJAXBClass.setEndPart(String),3,1,1,1
"org.apache.cxf.binding.soap.wsdl11.SoapAddressPlugin.createExtension(Map<String, Object>)",4,1,3,4
"org.apache.cxf.binding.soap.wsdl11.SoapAddressPlugin.createExtension(boolean, String)",7,1,4,3
org.apache.cxf.binding.soap.SOAPBindingUtil.SOAPBindingUtil(),2,1,0,1
