method,LOC,Cyclomatic,FanIn,FanOut,Loop
org.apache.cxf.binding.soap.XopType.getAttachinfo(),3,1,1,1,0
org.apache.cxf.binding.soap.XopType.setAttachinfo(DataHandler),3,1,2,1,0
demo.hw.client.Client.Client(),2,1,0,1,0
demo.hw.client.Client.main(String[]),17,2,3,14,0
org.apache.cxf.aegis.databinding.AegisDatabinding.AegisDatabinding(),4,1,42,3,0
org.apache.cxf.aegis.databinding.AegisDatabinding.AegisDatabinding(AegisContext),4,1,2,3,0
org.apache.cxf.aegis.databinding.AegisDatabinding.ensureInitialized(),21,7,9,8,0
org.apache.cxf.aegis.databinding.AegisDatabinding.createReader(Class<T>),10,3,2,7,0
org.apache.cxf.aegis.databinding.AegisDatabinding.createWriter(Class<T>),10,3,1,7,0
org.apache.cxf.aegis.databinding.AegisDatabinding.getSupportedReaderFormats(),5,1,0,1,0
org.apache.cxf.aegis.databinding.AegisDatabinding.getSupportedWriterFormats(),5,1,0,1,0
org.apache.cxf.aegis.databinding.AegisDatabinding.initialize(Service),74,19,11,46,6
"org.apache.cxf.aegis.databinding.AegisDatabinding.initializeOperation(Service, TypeMapping, OperationInfo, Set<AegisType>)",15,4,9,7,1
"org.apache.cxf.aegis.databinding.AegisDatabinding.initializeOperationTypes(ServiceInfo, OperationInfo)",14,4,7,7,1
"org.apache.cxf.aegis.databinding.AegisDatabinding.initializeMessage(Service, TypeMapping, AbstractMessageContainer, int, Set<AegisType>)",47,13,9,23,1
"org.apache.cxf.aegis.databinding.AegisDatabinding.initializeMessageTypes(ServiceInfo, AbstractMessageContainer, int)",17,5,3,9,1
"org.apache.cxf.aegis.databinding.AegisDatabinding.addDependencies(Set<AegisType>, AegisType)",11,4,4,3,1
"org.apache.cxf.aegis.databinding.AegisDatabinding.createSchemas(Service, Set<AegisType>)",91,21,11,38,6
org.apache.cxf.aegis.databinding.AegisDatabinding.schemaImportsXmime(XmlSchema),3,1,3,2,0
"org.apache.cxf.aegis.databinding.AegisDatabinding.getSuggestedName(Service, TypeMapping, OperationInfo, int)",14,4,4,8,0
"org.apache.cxf.aegis.databinding.AegisDatabinding.getParameterType(Service, TypeMapping, MessagePartInfo, int)",61,14,9,29,0
"org.apache.cxf.aegis.databinding.AegisDatabinding.getMethod(Service, OperationInfo)",12,3,4,5,0
org.apache.cxf.aegis.databinding.AegisDatabinding.getType(MessagePartInfo),3,1,6,2,0
org.apache.cxf.aegis.databinding.AegisDatabinding.getPartFromClass(Class<?>),8,3,3,5,1
org.apache.cxf.aegis.databinding.AegisDatabinding.getTypeFromClass(Class<?>),8,3,3,3,1
org.apache.cxf.aegis.databinding.AegisDatabinding.getService(),3,1,1,1,0
org.apache.cxf.aegis.databinding.AegisDatabinding.getAegisContext(),4,1,13,2,0
org.apache.cxf.aegis.databinding.AegisDatabinding.setAegisContext(AegisContext),3,1,5,1,0
org.apache.cxf.aegis.databinding.AegisDatabinding.setOverrideTypes(Set<String>),3,1,2,1,0
org.apache.cxf.aegis.databinding.AegisDatabinding.setConfiguration(TypeCreationOptions),3,1,1,1,0
org.apache.cxf.aegis.databinding.AegisDatabinding.isMtomUseXmime(),3,1,1,1,0
org.apache.cxf.aegis.databinding.AegisDatabinding.setMtomUseXmime(boolean),3,1,1,1,0
org.apache.cxf.frontend.ClientProxyFactoryBean.ClientProxyFactoryBean(),3,1,24,3,0
org.apache.cxf.frontend.ClientProxyFactoryBean.ClientProxyFactoryBean(ClientFactoryBean),4,1,5,2,0
org.apache.cxf.frontend.ClientProxyFactoryBean.initFeatures(),4,1,4,3,0
org.apache.cxf.frontend.ClientProxyFactoryBean.create(Class<ProxyServiceType>),4,1,41,4,0
org.apache.cxf.frontend.ClientProxyFactoryBean.configureObject(),14,4,3,6,0
org.apache.cxf.frontend.ClientProxyFactoryBean.getConfiguredName(),7,2,1,3,0
org.apache.cxf.frontend.ClientProxyFactoryBean.create(),55,12,16,33,0
org.apache.cxf.frontend.ClientProxyFactoryBean.getImplementingClasses(),4,1,2,2,0
org.apache.cxf.frontend.ClientProxyFactoryBean.clientClientProxy(Client),3,1,2,2,0
org.apache.cxf.frontend.ClientProxyFactoryBean.getClientFactoryBean(),3,1,38,1,0
org.apache.cxf.frontend.ClientProxyFactoryBean.setClientFactoryBean(ClientFactoryBean),3,1,1,1,0
org.apache.cxf.frontend.ClientProxyFactoryBean.getPassword(),3,1,1,1,0
org.apache.cxf.frontend.ClientProxyFactoryBean.setPassword(String),3,1,1,1,0
org.apache.cxf.frontend.ClientProxyFactoryBean.getServiceClass(),3,1,4,2,0
org.apache.cxf.frontend.ClientProxyFactoryBean.setServiceClass(Class<?>),3,1,68,1,0
org.apache.cxf.frontend.ClientProxyFactoryBean.getUsername(),3,1,1,1,0
org.apache.cxf.frontend.ClientProxyFactoryBean.setUsername(String),3,1,1,1,0
org.apache.cxf.frontend.ClientProxyFactoryBean.getWsdlLocation(),3,1,1,2,0
org.apache.cxf.frontend.ClientProxyFactoryBean.setWsdlLocation(String),3,1,4,1,0
org.apache.cxf.frontend.ClientProxyFactoryBean.getWsdlURL(),3,1,2,3,0
org.apache.cxf.frontend.ClientProxyFactoryBean.setWsdlURL(String),3,1,8,2,0
org.apache.cxf.frontend.ClientProxyFactoryBean.getEndpointName(),7,2,3,4,0
org.apache.cxf.frontend.ClientProxyFactoryBean.setEndpointName(QName),3,1,5,1,0
org.apache.cxf.frontend.ClientProxyFactoryBean.getServiceName(),3,1,0,3,0
org.apache.cxf.frontend.ClientProxyFactoryBean.setServiceName(QName),3,1,8,2,0
org.apache.cxf.frontend.ClientProxyFactoryBean.getAddress(),3,1,2,2,0
org.apache.cxf.frontend.ClientProxyFactoryBean.setAddress(String),3,1,96,1,0
org.apache.cxf.frontend.ClientProxyFactoryBean.getConduitSelector(),3,1,2,2,0
org.apache.cxf.frontend.ClientProxyFactoryBean.setConduitSelector(ConduitSelector),3,1,2,1,0
org.apache.cxf.frontend.ClientProxyFactoryBean.setBindingId(String),3,1,3,1,0
org.apache.cxf.frontend.ClientProxyFactoryBean.getBindingId(),3,1,3,2,0
org.apache.cxf.frontend.ClientProxyFactoryBean.setTransportId(String),3,1,9,1,0
org.apache.cxf.frontend.ClientProxyFactoryBean.getTransportId(),3,1,2,2,0
org.apache.cxf.frontend.ClientProxyFactoryBean.getServiceFactory(),3,1,19,2,0
org.apache.cxf.frontend.ClientProxyFactoryBean.setServiceFactory(ReflectionServiceFactoryBean),3,1,4,1,0
org.apache.cxf.frontend.ClientProxyFactoryBean.getBus(),3,1,7,1,0
org.apache.cxf.frontend.ClientProxyFactoryBean.setBus(Bus),4,1,42,2,0
org.apache.cxf.frontend.ClientProxyFactoryBean.getProperties(),3,1,4,1,0
"org.apache.cxf.frontend.ClientProxyFactoryBean.setProperties(Map<String, Object>)",3,1,6,1,0
org.apache.cxf.frontend.ClientProxyFactoryBean.getFeatures(),3,1,9,1,0
org.apache.cxf.frontend.ClientProxyFactoryBean.setFeatures(List<? extends Feature>),3,1,3,2,0
org.apache.cxf.frontend.ClientProxyFactoryBean.getDataBinding(),3,1,1,1,0
org.apache.cxf.frontend.ClientProxyFactoryBean.setDataBinding(DataBinding),3,1,19,1,0
org.apache.cxf.frontend.ClientProxyFactoryBean.setBindingConfig(BindingConfiguration),3,1,4,2,0
org.apache.cxf.frontend.ClientProxyFactoryBean.getBindingConfig(),3,1,2,3,0
org.apache.cxf.service.factory.AbstractServiceFactoryBean.create(),1,1,0,1,0
org.apache.cxf.service.factory.AbstractServiceFactoryBean.getSessionState(),3,1,1,1,0
"org.apache.cxf.service.factory.AbstractServiceFactoryBean.sendEvent(FactoryBeanListener.Event, Object...)",5,2,33,1,1
org.apache.cxf.service.factory.AbstractServiceFactoryBean.initializeDefaultInterceptors(),5,1,3,5,0
org.apache.cxf.service.factory.AbstractServiceFactoryBean.initializeDataBindings(),8,2,6,6,0
org.apache.cxf.service.factory.AbstractServiceFactoryBean.getBus(),3,1,17,1,0
org.apache.cxf.service.factory.AbstractServiceFactoryBean.setBus(Bus),7,2,38,4,0
org.apache.cxf.service.factory.AbstractServiceFactoryBean.getDataBinding(),3,1,10,2,0
org.apache.cxf.service.factory.AbstractServiceFactoryBean.getDataBinding(boolean),6,2,4,3,0
org.apache.cxf.service.factory.AbstractServiceFactoryBean.createDefaultDataBinding(),3,1,1,1,0
org.apache.cxf.service.factory.AbstractServiceFactoryBean.setDataBinding(DataBinding),4,1,26,2,0
org.apache.cxf.service.factory.AbstractServiceFactoryBean.getService(),3,1,51,1,0
org.apache.cxf.service.factory.AbstractServiceFactoryBean.setService(Service),3,1,6,1,0
org.apache.cxf.service.factory.AbstractServiceFactoryBean.fillDataBindingSchemas(),27,6,5,17,1
org.apache.cxf.systest.handlers.Server.run(),6,1,0,2,0
org.apache.cxf.systest.handlers.Server.main(String[]),11,2,2,4,0
org.apache.cxf.testutil.common.AbstractBusTestServerBase.stopInProcess(),10,3,1,3,0
org.apache.cxf.testutil.common.AbstractBusTestServerBase.getBus(),3,1,10,1,0
org.apache.cxf.testutil.common.AbstractBusTestServerBase.setBus(Bus),3,1,200,1,0
org.apache.cxf.testutil.common.TestUtil.TestUtil(),2,1,0,1,0
org.apache.cxf.testutil.common.TestUtil.deleteDir(File),12,4,2,5,1
org.apache.cxf.testutil.common.TestUtil.getClassPath(ClassLoader),14,4,1,11,1
"org.apache.cxf.testutil.common.TestUtil.getMethod(Class<?>, String)",9,3,2,4,1
org.apache.cxf.testutil.common.TestUtil.getAllPorts(),3,1,2,1,0
org.apache.cxf.testutil.common.TestUtil.getPortNumber(Class<?>),3,1,15,4,0
"org.apache.cxf.testutil.common.TestUtil.getPortNumber(Class<?>, int)",4,1,6,4,0
org.apache.cxf.testutil.common.TestUtil.getPortNumber(String),3,1,3,2,0
org.apache.cxf.testutil.common.TestUtil.getNewPortNumber(Class<?>),3,1,2,4,0
"org.apache.cxf.testutil.common.TestUtil.getNewPortNumber(Class<?>, int)",4,1,3,4,0
org.apache.cxf.testutil.common.TestUtil.getNewPortNumber(String),3,1,15,2,0
"org.apache.cxf.testutil.common.TestUtil.getNewPortNumber(String, String)",7,1,6,4,0
"org.apache.cxf.testutil.common.TestUtil.getPortNumber(String, String)",25,5,9,11,1
"org.apache.cxf.testutil.common.TestUtil.updateAddressPort(Object, String)",4,1,4,2,0
"org.apache.cxf.testutil.common.TestUtil.updateAddressPort(Object, int)",16,4,4,14,0
"org.apache.cxf.testutil.common.TestUtil.setAddress(Object, String)",29,8,7,11,0
org.apache.cxf.systest.handlers.HandlerTestImpl.ping(),11,2,2,6,0
org.apache.cxf.systest.handlers.HandlerTestImpl.pingOneWay(),2,1,0,0,0
org.apache.cxf.systest.handlers.HandlerTestImpl.pingWithArgs(String),18,5,2,12,0
org.apache.cxf.systest.handlers.HandlerTestImpl.createSOAPFaultException(String),10,2,2,7,0
org.apache.cxf.systest.handlers.HandlerTestImpl.setWebServiceContext(WebServiceContext),3,1,1,1,0
org.apache.cxf.systest.handlers.HandlerTestImpl.getHandlersInfo(MessageContext),7,2,3,4,0
org.apache.cxf.ws.security.trust.STSTokenValidator.STSTokenValidator(),2,1,1,1,0
org.apache.cxf.ws.security.trust.STSTokenValidator.STSTokenValidator(boolean),3,1,3,2,0
"org.apache.cxf.ws.security.trust.STSTokenValidator.validate(Credential, RequestData)",6,2,6,4,0
"org.apache.cxf.ws.security.trust.STSTokenValidator.validateWithSTS(Credential, Message)",55,12,6,26,0
org.apache.cxf.ws.security.trust.STSTokenValidator.getTokenStore(Message),20,4,3,12,0
"org.apache.cxf.ws.security.trust.STSTokenValidator.isValidatedLocally(Credential, RequestData)",14,4,7,4,0
"org.apache.cxf.ws.security.trust.STSTokenValidator.getTransformedToken(TokenStore, int)",10,3,3,5,0
org.apache.cxf.service.model.EndpointInfo.EndpointInfo(),2,1,37,1,0
"org.apache.cxf.service.model.EndpointInfo.EndpointInfo(ServiceInfo, String)",4,1,34,3,0
org.apache.cxf.service.model.EndpointInfo.getDescription(),6,2,2,2,0
org.apache.cxf.service.model.EndpointInfo.getTransportId(),3,1,13,1,0
org.apache.cxf.service.model.EndpointInfo.setTransportId(String),3,1,6,1,0
org.apache.cxf.service.model.EndpointInfo.getInterface(),6,2,16,2,0
org.apache.cxf.service.model.EndpointInfo.setService(ServiceInfo),3,1,3,1,0
org.apache.cxf.service.model.EndpointInfo.getService(),3,1,65,1,0
org.apache.cxf.service.model.EndpointInfo.getName(),3,1,79,1,0
org.apache.cxf.service.model.EndpointInfo.setName(QName),3,1,30,1,0
org.apache.cxf.service.model.EndpointInfo.getBinding(),3,1,82,1,0
org.apache.cxf.service.model.EndpointInfo.setBinding(BindingInfo),3,1,14,1,0
org.apache.cxf.service.model.EndpointInfo.getAddress(),3,2,102,3,0
org.apache.cxf.service.model.EndpointInfo.setAddress(String),7,2,82,3,0
org.apache.cxf.service.model.EndpointInfo.setAddress(EndpointReferenceType),3,1,4,1,0
"org.apache.cxf.service.model.EndpointInfo.getTraversedExtensor(T, Class<T>)",15,5,5,2,0
org.apache.cxf.service.model.EndpointInfo.getTarget(),3,1,10,1,0
org.apache.cxf.service.model.EndpointInfo.isSameAs(EndpointInfo),11,3,4,4,0
org.apache.cxf.service.model.EndpointInfo.toString(),5,3,4,4,0
org.apache.cxf.ws.security.SecurityConstants.SecurityConstants(),2,1,0,1,0
org.apache.cxf.ws.security.tokenstore.SecurityToken.SecurityToken(),2,1,5,1,0
org.apache.cxf.ws.security.tokenstore.SecurityToken.SecurityToken(String),6,2,22,5,0
"org.apache.cxf.ws.security.tokenstore.SecurityToken.SecurityToken(String, Date, Date)",12,4,8,9,0
"org.apache.cxf.ws.security.tokenstore.SecurityToken.SecurityToken(String, Element, Date, Date)",16,4,10,11,0
"org.apache.cxf.ws.security.tokenstore.SecurityToken.SecurityToken(String, Element, Element)",12,3,7,8,0
org.apache.cxf.ws.security.tokenstore.SecurityToken.cloneElement(Element),10,2,6,6,0
org.apache.cxf.ws.security.tokenstore.SecurityToken.processLifeTime(Element),16,2,5,5,0
org.apache.cxf.ws.security.tokenstore.SecurityToken.getProperties(),3,1,8,1,0
org.apache.cxf.ws.security.tokenstore.SecurityToken.setProperties(Properties),3,1,5,1,0
org.apache.cxf.ws.security.tokenstore.SecurityToken.getToken(),3,1,33,1,0
org.apache.cxf.ws.security.tokenstore.SecurityToken.setToken(Element),5,2,21,2,0
org.apache.cxf.ws.security.tokenstore.SecurityToken.getTransformedTokenIdentifier(),3,1,2,1,0
org.apache.cxf.ws.security.tokenstore.SecurityToken.setTransformedTokenIdentifier(String),3,1,2,1,0
org.apache.cxf.ws.security.tokenstore.SecurityToken.setId(String),6,2,3,4,0
org.apache.cxf.ws.security.tokenstore.SecurityToken.getId(),3,1,49,1,0
org.apache.cxf.ws.security.tokenstore.SecurityToken.getSecret(),3,1,25,1,0
org.apache.cxf.ws.security.tokenstore.SecurityToken.setSecret(byte[]),3,1,21,1,0
org.apache.cxf.ws.security.tokenstore.SecurityToken.getAttachedReference(),3,1,11,1,0
org.apache.cxf.ws.security.tokenstore.SecurityToken.setAttachedReference(Element),5,2,5,2,0
org.apache.cxf.ws.security.tokenstore.SecurityToken.getUnattachedReference(),3,1,11,1,0
org.apache.cxf.ws.security.tokenstore.SecurityToken.setUnattachedReference(Element),5,2,5,2,0
org.apache.cxf.ws.security.tokenstore.SecurityToken.getCreated(),6,2,1,2,0
org.apache.cxf.ws.security.tokenstore.SecurityToken.getExpires(),6,2,2,2,0
org.apache.cxf.ws.security.tokenstore.SecurityToken.isExpired(),9,3,13,3,0
org.apache.cxf.ws.security.tokenstore.SecurityToken.setExpires(Date),7,2,2,3,0
org.apache.cxf.ws.security.tokenstore.SecurityToken.getIssuerAddress(),3,1,2,1,0
org.apache.cxf.ws.security.tokenstore.SecurityToken.setIssuerAddress(String),3,1,4,1,0
org.apache.cxf.ws.security.tokenstore.SecurityToken.setSHA1(String),3,1,8,1,0
org.apache.cxf.ws.security.tokenstore.SecurityToken.getSHA1(),3,1,11,1,0
org.apache.cxf.ws.security.tokenstore.SecurityToken.getTokenType(),3,1,21,1,0
org.apache.cxf.ws.security.tokenstore.SecurityToken.setTokenType(String),3,1,18,1,0
org.apache.cxf.ws.security.tokenstore.SecurityToken.setWsuId(String),3,1,2,1,0
org.apache.cxf.ws.security.tokenstore.SecurityToken.getWsuId(),20,6,8,4,0
org.apache.cxf.ws.security.tokenstore.SecurityToken.getIdFromSTR(Element),14,4,2,12,0
"org.apache.cxf.ws.security.tokenstore.SecurityToken.setX509Certificate(X509Certificate, Crypto)",4,1,6,2,0
org.apache.cxf.ws.security.tokenstore.SecurityToken.getX509Certificate(),3,1,6,1,0
org.apache.cxf.ws.security.tokenstore.SecurityToken.getCrypto(),3,1,3,1,0
org.apache.cxf.ws.security.tokenstore.SecurityToken.setTokenHash(int),3,1,5,1,0
org.apache.cxf.ws.security.tokenstore.SecurityToken.getTokenHash(),3,1,4,1,0
org.apache.cxf.ws.security.tokenstore.SecurityToken.setPrincipal(Principal),3,1,3,1,0
org.apache.cxf.ws.security.tokenstore.SecurityToken.getPrincipal(),3,1,2,1,0
org.apache.cxf.ws.security.tokenstore.SecurityToken.setSecurityContext(SecurityContext),3,1,3,1,0
org.apache.cxf.ws.security.tokenstore.SecurityToken.getSecurityContext(),3,1,2,1,0
org.apache.cxf.ws.security.tokenstore.SecurityToken.getKey(),3,1,4,1,0
org.apache.cxf.ws.security.tokenstore.SecurityToken.setKey(Key),3,1,4,1,0
org.apache.cxf.ws.security.tokenstore.SecurityToken.getData(),3,1,2,1,0
org.apache.cxf.ws.security.tokenstore.SecurityToken.setData(byte[]),3,1,2,1,0
org.apache.cxf.ws.security.tokenstore.TokenStoreFactory.isEhCacheInstalled(),3,1,2,1,0
org.apache.cxf.ws.security.tokenstore.TokenStoreFactory.newInstance(),6,2,2,2,0
"org.apache.cxf.ws.security.tokenstore.TokenStoreFactory.newTokenStore(String, Message)",1,1,4,1,0
org.apache.cxf.ws.security.tokenstore.TokenStoreFactory.getConfigFileURL(Message),24,7,3,8,0
"org.apache.cxf.ws.security.trust.STSSamlAssertionValidator.validate(Credential, RequestData)",3,1,3,2,0
"org.apache.cxf.ws.security.trust.STSSamlAssertionValidator.verifySignedAssertion(SamlAssertionWrapper, RequestData)",13,2,2,3,0
org.apache.cxf.ws.security.trust.STSSamlAssertionValidator.isTrustVerificationSucceeded(),3,1,2,1,0
org.apache.cxf.ws.security.trust.STSClient.STSClient(Bus),3,1,21,2,0
org.apache.cxf.ws.security.trust.STSClient.requestSecurityToken(),3,1,0,2,0
org.apache.cxf.ws.security.trust.STSClient.requestSecurityToken(String),3,1,14,2,0
"org.apache.cxf.ws.security.trust.STSClient.requestSecurityToken(String, String)",3,1,4,2,0
"org.apache.cxf.ws.security.trust.STSClient.requestSecurityToken(String, String, String, String)",19,5,6,12,0
org.apache.cxf.ws.security.trust.STSClient.renewSecurityToken(SecurityToken),13,4,5,8,0
org.apache.cxf.ws.security.trust.STSClient.validateSecurityToken(SecurityToken),7,2,8,2,0
"org.apache.cxf.ws.security.trust.STSClient.validateSecurityToken(SecurityToken, String)",43,10,4,22,1
org.apache.cxf.ws.security.trust.STSClient.cancelSecurityToken(SecurityToken),9,2,7,3,0
org.apache.cxf.ws.security.trust.STSClient.getTokenTypeFromTemplate(),12,4,3,6,1
org.apache.cxf.ws.security.trust.STSUtils.STSUtils(),2,1,0,1,0
org.apache.cxf.ws.security.trust.STSUtils.getTokenTypeSCT(String),6,2,9,2,0
"org.apache.cxf.ws.security.trust.STSUtils.getClient(Message, String)",3,1,8,2,0
"org.apache.cxf.ws.security.trust.STSUtils.getClient(Message, String, IssuedToken)",40,8,10,11,0
"org.apache.cxf.ws.security.trust.STSUtils.configureViaEPR(Message, String, EndpointReferenceType)",10,3,4,4,0
"org.apache.cxf.ws.security.trust.STSUtils.createSTSClient(Message, String)",15,3,4,11,0
org.apache.cxf.ws.security.trust.STSUtils.findMEXLocation(EndpointReferenceType),13,5,2,4,1
org.apache.cxf.ws.security.trust.STSUtils.findMEXLocation(Element),17,4,2,8,1
"org.apache.cxf.ws.security.trust.STSUtils.createSTSEndpoint(Bus, String, String, String, String, Policy, QName)",9,1,10,2,0
"org.apache.cxf.ws.security.trust.STSUtils.createSCEndpoint(Bus, String, String, String, String, Policy)",8,1,7,2,0
"org.apache.cxf.ws.security.trust.STSUtils.createSTSEndpoint(Bus, String, String, String, String, Policy, QName, boolean)",53,9,10,28,0
"org.apache.cxf.ws.security.trust.STSUtils.addIssueOperation(InterfaceInfo, String, String)",21,2,7,9,0
"org.apache.cxf.ws.security.trust.STSUtils.addCancelOperation(InterfaceInfo, String, String)",21,2,7,9,0
"org.apache.cxf.service.model.AbstractPropertiesHolder.setDelegate(AbstractPropertiesHolder, boolean)",27,8,13,13,2
org.apache.cxf.service.model.AbstractPropertiesHolder.getDocumentation(),6,2,15,1,0
org.apache.cxf.service.model.AbstractPropertiesHolder.setDocumentation(String),7,2,8,1,0
org.apache.cxf.service.model.AbstractPropertiesHolder.getProperties(),6,2,10,2,0
org.apache.cxf.service.model.AbstractPropertiesHolder.getProperty(String),9,3,126,3,0
org.apache.cxf.service.model.AbstractPropertiesHolder.removeProperty(String),9,3,7,3,0
"org.apache.cxf.service.model.AbstractPropertiesHolder.getProperty(String, Class<T>)",3,1,43,3,0
org.apache.cxf.service.model.AbstractPropertiesHolder.hasProperty(String),10,3,6,3,0
"org.apache.cxf.service.model.AbstractPropertiesHolder.setProperty(String, Object)",14,4,132,5,0
org.apache.cxf.service.model.AbstractPropertiesHolder.containsExtensor(Object),14,5,4,2,1
org.apache.cxf.service.model.AbstractPropertiesHolder.addExtensor(Object),20,5,35,2,1
org.apache.cxf.service.model.AbstractPropertiesHolder.getExtensor(Class<T>),15,5,41,4,1
org.apache.cxf.service.model.AbstractPropertiesHolder.getExtensors(Class<T>),16,5,8,6,1
org.apache.cxf.service.model.AbstractPropertiesHolder.getExtensors(),6,2,5,1,0
org.apache.cxf.service.model.AbstractPropertiesHolder.getExtensionAttribute(QName),6,3,12,2,0
org.apache.cxf.service.model.AbstractPropertiesHolder.getExtensionAttributes(),6,2,22,1,0
"org.apache.cxf.service.model.AbstractPropertiesHolder.addExtensionAttribute(QName, Object)",10,3,7,2,0
"org.apache.cxf.service.model.AbstractPropertiesHolder.setExtensionAttributes(Map<QName, Object>)",7,2,4,1,0
"org.apache.cxf.service.model.AbstractPropertiesHolder.getTraversedExtensor(T, Class<T>)",10,3,3,2,0
